CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,
Time: 10:51:54 PM,,,,,,,,,,,,,,,,,,,,,
Station,"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,
Parameter,"AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2",,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:20:59Z 00:00,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Anand Vihar, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,
 , ,,Anand Vihar , , , , ,,,,,,,,,,,,,,
From Date,To Date,Code,AT,BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,P-Xylene,NH3,NO,NO2,NOx,Ozone,SO2
02-06-2016 00:00,03-06-2016 00:00,AV,38.16,740.0,672.2,129.37,30.88,226.48,,40.93,266.55,1.92,0.0,17.97,10.32,54.11,132.24,78.2,250.33,37.06,6.14
03-06-2016 00:00,04-06-2016 00:00,AV,37.96,740.0,570.93,246.9,35.06,222.78,,88.04,152.17,1.33,0.0,28.05,20.32,76.72,117.86,97.96,248.26,74.84,15.03
04-06-2016 00:00,05-06-2016 00:00,AV,39.1,740.0,485.6,275.86,35.11,219.63,,70.57,142.44,1.98,0.0,20.38,9.21,70.06,37.14,79.11,121.2,67.01,6.91
05-06-2016 00:00,06-06-2016 00:00,AV,36.39,740.0,276.32,100.78,47.96,227.63,,43.24,94.14,3.99,0.0,7.67,1.1,89.16,6.28,33.41,38.34,27.1,6.72
06-06-2016 00:00,07-06-2016 00:00,AV,34.84,740.0,319.73,132.36,43.06,221.65,,50.96,99.59,3.49,0.0,9.19,2.36,43.13,13.73,51.33,64.48,28.8,16.33
07-06-2016 00:00,08-06-2016 00:00,AV,33.54,740.0,284.59,97.51,46.39,235.17,34.38,68.11,89.79,3.83,0.0,9.09,2.76,40.71,12.8,52.51,64.29,28.73,10.45
08-06-2016 00:00,09-06-2016 00:00,AV,35.26,739.83,235.55,78.25,41.32,229.47,34.55,60.61,90.58,3.33,0.0,11.25,2.27,40.85,7.87,59.08,63.75,17.4,13.4
09-06-2016 00:00,10-06-2016 00:00,AV,34.78,739.65,297.76,77.07,43.22,219.97,,57.71,116.32,3.13,0.0,11.0,3.37,45.26,33.21,55.89,95.15,26.56,9.89
10-06-2016 00:00,11-06-2016 00:00,AV,35.04,739.64,408.48,87.75,38.09,214.98,,49.18,143.24,2.35,0.0,13.75,6.63,36.56,53.41,63.84,129.82,17.23,9.68
11-06-2016 00:00,12-06-2016 00:00,AV,32.71,739.84,512.21,98.74,47.75,221.75,,35.74,213.16,1.82,0.0,12.59,4.01,57.63,71.29,72.31,161.76,27.27,13.91
12-06-2016 00:00,13-06-2016 00:00,AV,35.51,739.77,683.49,109.66,36.71,228.53,,28.98,260.08,1.57,0.0,11.14,4.89,49.69,99.69,74.33,202.37,17.9,7.71
13-06-2016 00:00,14-06-2016 00:00,AV,35.84,739.75,588.28,115.32,42.06,224.72,,19.41,251.65,2.13,0.0,8.87,2.34,51.61,98.74,62.69,190.59,18.03,10.05
14-06-2016 00:00,15-06-2016 00:00,AV,32.46,739.61,416.16,72.41,53.22,233.4,,22.69,242.65,2.28,0.0,8.63,5.06,54.32,95.01,59.5,182.81,17.78,6.55
15-06-2016 00:00,16-06-2016 00:00,AV,33.99,739.1,513.0,110.91,53.04,219.02,,46.59,140.48,2.48,0.0,11.19,3.95,71.01,44.63,53.97,109.02,15.42,11.05
16-06-2016 00:00,17-06-2016 00:00,AV,32.29,739.64,161.61,48.04,54.95,238.84,,39.91,97.65,3.91,0.0,5.72,0.97,50.59,12.03,38.17,50.44,21.06,6.63
17-06-2016 00:00,18-06-2016 00:00,AV,32.91,739.83,202.82,62.18,54.73,217.78,,44.09,108.5,2.73,0.0,7.17,2.98,52.42,32.86,59.95,98.44,29.08,17.34
18-06-2016 00:00,19-06-2016 00:00,AV,34.76,740.0,201.84,59.34,53.8,233.81,,27.95,94.31,3.92,0.0,6.24,1.06,50.91,8.35,36.24,43.69,17.13,5.08
19-06-2016 00:00,20-06-2016 00:00,AV,34.01,740.0,162.6,58.83,56.94,233.11,,20.23,93.61,3.5,0.0,6.4,1.28,82.61,8.48,45.74,52.33,6.8,13.4
20-06-2016 00:00,21-06-2016 00:00,AV,31.53,740.0,134.86,53.49,64.94,172.55,,33.39,95.7,3.11,0.0,8.08,3.43,48.17,20.48,50.7,73.15,8.65,18.87
21-06-2016 00:00,22-06-2016 00:00,AV,31.2,740.0,94.65,44.48,65.27,238.89,30.22,24.74,105.82,3.13,0.0,6.45,1.67,44.06,11.72,43.37,54.65,9.53,18.58
22-06-2016 00:00,23-06-2016 00:00,AV,31.98,740.0,176.55,55.59,61.74,230.79,31.51,31.05,106.39,2.95,0.0,6.75,2.29,41.53,14.57,45.43,59.92,22.81,9.03
23-06-2016 00:00,24-06-2016 00:00,AV,33.88,739.8,210.1,72.27,53.13,227.53,,30.53,167.83,1.9,0.0,8.94,4.21,36.87,41.81,74.66,123.41,19.71,9.95
24-06-2016 00:00,25-06-2016 00:00,AV,36.69,739.7,640.76,123.26,45.97,230.52,,32.18,213.58,1.8,0.0,9.58,3.63,46.34,63.82,71.28,150.65,24.35,8.92
25-06-2016 00:00,26-06-2016 00:00,AV,34.67,740.0,227.13,81.73,57.63,227.01,,22.13,93.8,3.62,0.0,6.83,1.18,65.59,5.02,37.59,40.34,14.72,8.71
26-06-2016 00:00,27-06-2016 00:00,AV,34.01,739.89,150.69,64.9,60.01,231.01,35.25,23.14,95.98,3.45,0.0,6.79,0.82,48.87,5.52,33.89,37.73,14.6,11.39
27-06-2016 00:00,28-06-2016 00:00,AV,33.87,739.76,166.18,64.22,60.86,213.29,33.54,36.9,93.84,3.65,0.0,4.73,1.31,46.2,8.58,40.99,48.24,14.57,8.76
28-06-2016 00:00,29-06-2016 00:00,AV,31.12,740.0,168.94,54.3,64.94,223.71,,54.15,116.23,2.41,0.0,5.38,2.06,44.2,35.25,56.55,98.52,36.82,9.6
29-06-2016 00:00,30-06-2016 00:00,AV,34.44,740.0,95.01,37.35,56.88,234.6,,26.26,94.98,3.18,0.0,4.29,1.44,45.32,11.87,43.92,55.33,16.26,12.57
30-06-2016 00:00,01-07-2016 00:00,AV,35.84,739.57,185.6,53.72,55.18,224.77,,33.95,118.67,2.43,0.0,5.58,2.05,53.27,23.22,49.47,75.77,15.95,8.88
01-07-2016 00:00,02-07-2016 00:00,AV,33.47,739.0,214.34,56.7,65.02,209.25,,21.64,168.37,2.25,0.0,5.36,1.52,69.26,46.98,54.96,112.81,12.2,8.8
02-07-2016 00:00,03-07-2016 00:00,AV,28.36,739.53,210.51,46.53,69.44,210.48,,34.61,161.7,1.65,0.0,6.85,3.17,54.67,57.82,63.77,135.8,34.46,9.19
03-07-2016 00:00,04-07-2016 00:00,AV,29.06,739.64,143.27,67.03,73.44,196.17,,40.91,115.86,1.59,0.0,7.1,3.1,53.97,32.1,58.56,96.0,32.9,12.03
04-07-2016 00:00,05-07-2016 00:00,AV,30.67,739.32,139.39,51.79,68.35,225.92,32.24,27.57,128.52,1.48,0.0,5.63,2.67,54.5,42.04,60.44,111.27,44.53,14.44
05-07-2016 00:00,06-07-2016 00:00,AV,33.56,739.0,371.31,89.24,61.11,219.59,33.39,30.07,179.37,1.43,0.0,9.13,6.56,82.47,62.42,77.98,156.45,22.93,12.92
06-07-2016 00:00,07-07-2016 00:00,AV,32.65,739.31,221.31,68.28,64.83,222.32,,20.28,137.5,2.47,0.0,6.01,2.11,86.98,38.22,46.08,93.09,16.3,30.5
07-07-2016 00:00,08-07-2016 00:00,AV,33.39,739.46,119.86,34.55,60.01,226.34,35.14,19.16,117.89,2.47,0.0,4.6,2.01,59.24,10.67,37.82,48.26,14.21,21.69
08-07-2016 00:00,09-07-2016 00:00,AV,32.06,739.28,136.37,47.45,64.39,220.12,32.61,23.29,127.12,1.91,0.0,6.58,3.36,71.97,28.62,50.58,82.33,12.91,8.3
09-07-2016 00:00,10-07-2016 00:00,AV,32.52,739.05,143.87,41.35,64.2,230.51,,22.97,115.39,2.46,0.0,4.77,1.56,64.34,25.05,37.17,67.32,13.87,9.0
10-07-2016 00:00,11-07-2016 00:00,AV,32.41,739.0,160.64,56.45,62.62,214.44,31.05,33.21,138.23,1.52,0.0,6.78,4.78,64.17,35.42,56.17,98.39,12.68,9.11
11-07-2016 00:00,12-07-2016 00:00,AV,31.07,739.38,99.29,45.44,67.68,220.95,31.07,23.06,106.51,2.45,0.0,5.43,1.81,68.26,17.72,39.22,59.5,10.81,9.03
12-07-2016 00:00,13-07-2016 00:00,AV,30.55,739.83,85.29,51.44,72.63,202.78,30.55,51.83,144.72,1.87,0.0,9.6,9.62,53.24,53.44,25.75,95.04,12.25,10.22
13-07-2016 00:00,14-07-2016 00:00,AV,30.9,740.0,139.86,86.38,72.11,211.46,30.9,67.73,92.91,1.91,0.0,10.55,9.41,56.26,42.94,22.43,78.62,28.44,8.63
14-07-2016 00:00,15-07-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
15-07-2016 00:00,16-07-2016 00:00,AV,31.46,739.58,381.35,37.21,71.01,142.08,,15.99,254.45,1.26,0.0,6.05,2.81,57.98,120.34,65.09,222.71,13.84,8.73
16-07-2016 00:00,17-07-2016 00:00,AV,27.35,739.78,56.71,36.28,81.77,177.47,,23.79,219.05,1.21,0.0,6.54,3.67,52.94,81.57,43.68,149.89,14.45,8.73
17-07-2016 00:00,18-07-2016 00:00,AV,28.61,740.0,60.98,42.56,76.49,260.15,,22.92,247.91,1.0,0.0,6.49,4.08,54.39,80.38,38.75,144.28,13.11,9.59
18-07-2016 00:00,19-07-2016 00:00,AV,29.1,740.0,159.76,41.54,73.56,224.97,,25.92,256.02,1.12,0.0,8.88,8.64,48.29,83.81,38.91,148.99,14.65,9.23
19-07-2016 00:00,20-07-2016 00:00,AV,32.56,739.9,435.07,61.15,64.12,226.06,34.16,23.84,270.83,1.72,0.0,8.13,5.94,53.26,68.72,42.23,131.48,21.57,8.84
20-07-2016 00:00,21-07-2016 00:00,AV,34.34,740.0,604.98,78.49,58.92,266.9,34.34,20.01,271.57,1.6,0.0,6.7,2.8,68.68,125.11,65.14,244.49,20.78,10.72
21-07-2016 00:00,22-07-2016 00:00,AV,35.07,739.83,635.33,90.74,52.49,220.52,35.06,17.92,250.43,1.34,0.0,7.6,3.95,57.16,113.47,61.79,153.8,22.92,9.35
22-07-2016 00:00,23-07-2016 00:00,AV,33.16,739.82,276.67,64.91,62.27,219.28,32.14,40.33,135.81,2.59,0.0,5.43,2.22,61.68,45.17,51.73,102.5,31.37,8.45
23-07-2016 00:00,24-07-2016 00:00,AV,29.27,740.0,105.41,40.1,72.43,175.36,,17.56,101.44,3.53,0.0,2.72,0.61,55.44,6.78,28.79,34.9,17.9,8.99
24-07-2016 00:00,25-07-2016 00:00,AV,31.57,740.0,213.58,68.78,65.71,210.67,32.07,29.82,119.48,1.64,0.0,8.83,6.64,57.23,24.66,74.51,100.8,32.58,9.15
25-07-2016 00:00,26-07-2016 00:00,AV,32.2,740.0,287.49,97.6,65.96,214.31,32.2,42.3,134.15,1.25,0.0,9.87,7.24,76.73,40.92,73.73,116.08,28.43,7.29
26-07-2016 00:00,27-07-2016 00:00,AV,30.05,740.0,134.53,63.1,74.2,177.62,30.05,36.43,111.71,2.41,0.0,6.0,3.45,71.46,18.4,46.12,63.35,27.8,8.31
27-07-2016 00:00,28-07-2016 00:00,AV,27.85,740.0,66.23,42.78,79.14,196.48,27.85,43.27,105.54,2.78,0.0,4.65,3.75,46.26,32.45,38.08,79.91,26.24,14.44
28-07-2016 00:00,29-07-2016 00:00,AV,28.94,740.0,95.27,53.01,75.62,196.85,28.94,48.44,119.76,1.76,0.0,7.13,5.31,44.19,39.95,36.91,87.27,38.06,11.15
29-07-2016 00:00,30-07-2016 00:00,AV,27.44,740.0,90.2,59.89,82.22,183.58,27.61,51.08,120.52,1.18,0.0,6.8,5.95,50.73,57.04,40.35,112.34,39.19,8.75
30-07-2016 00:00,31-07-2016 00:00,AV,27.9,740.0,73.81,48.1,80.93,194.77,,42.57,119.11,1.47,0.0,6.09,5.35,40.24,44.58,37.29,94.08,29.24,9.2
31-07-2016 00:00,01-08-2016 00:00,AV,28.73,740.0,79.99,45.94,76.71,217.76,28.99,41.99,116.32,1.57,0.0,4.23,2.77,47.9,38.26,32.15,80.89,42.66,13.0
01-08-2016 00:00,02-08-2016 00:00,AV,28.28,739.89,73.58,43.74,78.3,200.72,28.75,44.67,96.19,2.66,0.0,4.28,2.54,43.88,22.31,28.47,57.07,22.89,14.48
02-08-2016 00:00,03-08-2016 00:00,AV,29.2,739.67,73.19,48.73,73.19,223.43,,55.12,99.6,2.34,0.0,5.89,4.92,42.29,29.37,34.32,70.69,,11.96
03-08-2016 00:00,04-08-2016 00:00,AV,31.56,739.73,117.22,43.17,63.33,225.87,,91.34,89.08,2.51,0.0,4.96,3.37,38.88,26.32,36.05,68.06,,9.82
04-08-2016 00:00,05-08-2016 00:00,AV,32.97,739.82,129.53,43.29,60.38,226.72,34.37,56.0,89.4,3.0,0.0,4.72,3.07,46.66,18.13,34.25,55.27,,9.15
05-08-2016 00:00,06-08-2016 00:00,AV,33.56,739.87,129.86,40.81,58.95,222.39,33.45,33.62,98.1,2.31,0.0,4.06,2.63,39.28,16.08,36.53,56.23,,10.59
06-08-2016 00:00,07-08-2016 00:00,AV,28.99,740.0,122.31,45.78,72.22,159.93,29.63,62.53,95.54,1.87,0.0,5.31,3.55,42.28,38.09,40.94,80.5,,9.42
07-08-2016 00:00,08-08-2016 00:00,AV,,740.0,126.08,46.58,69.51,236.19,30.32,42.1,88.25,2.45,0.0,3.54,,34.28,23.68,31.08,,,11.18
08-08-2016 00:00,09-08-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
09-08-2016 00:00,10-08-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
10-08-2016 00:00,11-08-2016 00:00,AV,29.04,739.82,91.54,37.23,74.55,92.96,29.04,39.85,89.89,3.3,0.0,4.08,2.2,27.51,17.93,31.07,,,11.08
11-08-2016 00:00,12-08-2016 00:00,AV,27.84,740.0,30.67,22.39,79.46,185.57,27.84,24.51,98.12,2.94,0.0,3.12,2.55,24.11,19.3,25.79,85.9,,7.5
12-08-2016 00:00,13-08-2016 00:00,AV,28.98,740.0,105.98,50.79,76.63,198.44,29.3,37.0,168.2,1.18,0.0,4.94,4.81,26.52,83.43,39.57,146.88,,9.05
13-08-2016 00:00,14-08-2016 00:00,AV,30.05,740.0,175.92,95.01,76.62,191.27,,29.04,204.77,0.78,0.0,7.78,7.12,40.09,75.17,55.01,151.66,,9.16
14-08-2016 00:00,15-08-2016 00:00,AV,29.82,740.0,139.16,53.88,75.03,215.6,,42.3,216.97,0.97,0.0,8.69,6.88,43.98,84.88,45.57,156.52,,16.99
15-08-2016 00:00,16-08-2016 00:00,AV,31.78,739.62,446.0,0.0,64.51,219.51,,13.47,258.7,1.59,0.0,4.62,4.44,39.75,85.03,43.6,154.99,,5.67
16-08-2016 00:00,17-08-2016 00:00,AV,31.25,739.08,628.76,49.51,62.5,133.84,,6.93,266.74,1.65,0.0,2.42,1.68,37.23,113.87,44.76,195.29,,12.95
17-08-2016 00:00,18-08-2016 00:00,AV,29.92,739.66,525.43,73.05,65.09,204.17,,18.09,198.05,1.39,0.0,4.33,2.3,32.29,70.65,47.34,138.63,,6.78
18-08-2016 00:00,19-08-2016 00:00,AV,29.33,740.0,263.22,54.33,73.11,201.52,,30.86,138.43,0.85,0.0,6.48,3.58,44.35,50.49,48.97,112.57,51.05,8.1
19-08-2016 00:00,20-08-2016 00:00,AV,31.88,740.0,294.18,64.55,63.3,213.64,,47.33,145.98,1.4,0.0,7.07,3.44,39.56,42.24,47.98,100.43,23.01,7.72
20-08-2016 00:00,21-08-2016 00:00,AV,31.51,740.0,142.24,35.65,63.9,214.76,,46.51,90.79,3.49,0.0,3.21,1.18,29.86,13.09,37.19,51.01,23.72,9.04
21-08-2016 00:00,22-08-2016 00:00,AV,30.71,740.0,117.28,20.8,63.28,223.95,,13.99,97.29,3.13,0.0,2.28,1.07,24.42,8.2,30.45,38.32,24.81,8.68
22-08-2016 00:00,23-08-2016 00:00,AV,31.09,740.0,156.44,25.3,61.64,221.22,,16.14,103.04,2.75,0.0,3.26,1.47,27.18,11.93,33.81,46.4,24.73,7.56
23-08-2016 00:00,24-08-2016 00:00,AV,31.17,740.0,154.86,37.4,63.68,270.32,,23.72,98.41,2.4,0.0,3.5,0.85,30.33,10.94,37.32,48.19,25.2,7.72
24-08-2016 00:00,25-08-2016 00:00,AV,30.72,740.0,177.06,27.49,67.05,422.07,,35.68,92.28,4.74,0.0,2.35,0.74,33.29,15.96,37.82,55.48,26.98,6.8
25-08-2016 00:00,26-08-2016 00:00,AV,30.95,740.0,214.84,56.9,70.06,191.57,29.66,51.37,181.82,0.87,0.0,10.77,16.41,41.95,149.54,69.04,265.75,30.69,7.95
26-08-2016 00:00,27-08-2016 00:00,AV,31.85,740.0,151.86,57.78,66.46,249.86,31.85,35.79,206.02,0.74,0.0,8.44,8.56,68.53,100.83,58.38,220.13,26.71,4.76
27-08-2016 00:00,28-08-2016 00:00,AV,,,,,,,,,,,,,,,,,,,
28-08-2016 00:00,29-08-2016 00:00,AV,33.67,740.0,270.81,48.58,58.34,247.54,,22.04,167.4,2.43,0.0,5.14,5.07,35.7,37.8,45.26,91.86,17.66,607.9
29-08-2016 00:00,30-08-2016 00:00,AV,29.84,740.0,289.93,64.0,71.9,182.55,,36.19,166.86,1.38,0.0,6.04,2.82,36.52,46.8,46.81,105.61,18.72,14.77
30-08-2016 00:00,31-08-2016 00:00,AV,28.99,740.0,105.47,55.77,73.9,186.41,,35.85,160.19,0.81,0.0,6.95,4.4,49.58,43.35,75.59,126.53,17.35,50.14
31-08-2016 00:00,01-09-2016 00:00,AV,27.13,740.0,58.47,29.89,79.2,153.68,,39.95,108.3,1.63,0.0,4.9,3.42,37.91,39.82,46.35,95.68,14.09,8.65
01-09-2016 00:00,02-09-2016 00:00,AV,27.87,740.0,72.36,40.62,77.73,199.24,,41.3,166.01,1.08,0.0,7.82,6.57,27.58,72.22,58.7,150.88,18.71,18.99
02-09-2016 00:00,03-09-2016 00:00,AV,30.35,740.0,216.27,54.84,69.87,205.6,,24.1,274.72,1.48,0.0,7.03,6.52,39.6,102.48,50.71,185.03,19.46,7.81
03-09-2016 00:00,04-09-2016 00:00,AV,30.87,740.0,491.52,58.74,59.77,215.56,,20.1,278.77,1.71,0.0,6.14,4.33,30.16,89.77,54.79,171.49,33.58,8.28
04-09-2016 00:00,05-09-2016 00:00,AV,31.38,740.0,626.65,81.54,59.37,211.55,,11.2,266.03,1.49,0.0,4.33,2.73,27.23,105.53,48.27,186.75,36.34,9.26
05-09-2016 00:00,06-09-2016 00:00,AV,31.25,740.0,547.23,57.52,57.2,213.02,,10.56,267.04,1.57,0.0,3.37,2.28,23.45,111.47,47.36,194.16,32.09,9.81
06-09-2016 00:00,07-09-2016 00:00,AV,31.25,740.0,553.49,61.31,55.39,212.76,,13.97,273.29,2.1,0.0,5.17,3.06,21.6,92.42,41.8,163.17,33.88,9.46
07-09-2016 00:00,08-09-2016 00:00,AV,31.74,740.0,523.38,67.49,54.01,210.99,,17.06,277.85,1.67,0.0,5.6,3.43,20.39,89.9,49.3,166.71,32.68,8.78
08-09-2016 00:00,09-09-2016 00:00,AV,32.16,740.0,523.39,65.64,53.47,209.32,,22.59,279.26,1.55,0.0,6.16,4.16,24.5,95.2,53.56,177.22,31.76,7.7
09-09-2016 00:00,10-09-2016 00:00,AV,32.53,740.0,520.76,80.69,52.28,209.53,,22.57,277.82,1.44,0.0,7.51,4.71,27.42,105.95,53.41,191.84,33.71,9.84
10-09-2016 00:00,11-09-2016 00:00,AV,32.26,740.0,435.18,56.26,51.02,207.16,,22.73,273.16,1.54,0.0,7.59,4.4,24.86,109.09,52.2,195.28,32.81,8.55
11-09-2016 00:00,12-09-2016 00:00,AV,32.43,740.0,353.2,61.08,51.09,207.16,,18.7,264.44,1.13,0.0,6.75,3.35,24.62,122.94,53.21,215.08,31.83,8.72
12-09-2016 00:00,13-09-2016 00:00,AV,32.14,740.0,355.72,54.19,51.36,208.54,,17.94,255.83,1.32,0.0,5.57,3.03,28.59,104.83,47.1,184.73,35.32,6.9
13-09-2016 00:00,14-09-2016 00:00,AV,32.2,740.0,364.33,70.48,56.63,203.27,,45.88,177.26,1.44,0.0,7.65,4.33,37.19,79.99,50.63,154.35,40.12,7.82
14-09-2016 00:00,15-09-2016 00:00,AV,31.04,740.0,210.81,50.06,60.09,202.42,,28.31,123.36,1.33,0.0,4.77,2.91,26.73,33.33,49.73,89.83,37.54,8.1
15-09-2016 00:00,16-09-2016 00:00,AV,32.58,740.0,370.93,90.91,55.15,201.91,,28.33,194.31,0.84,0.0,5.98,1.81,32.19,37.25,59.79,104.15,40.1,7.27
16-09-2016 00:00,17-09-2016 00:00,AV,32.63,740.0,380.2,88.1,54.05,202.76,,25.24,180.15,0.81,0.0,7.09,1.94,35.2,41.12,65.08,114.17,35.17,9.64
17-09-2016 00:00,18-09-2016 00:00,AV,32.41,740.0,413.62,101.88,55.81,196.33,,24.14,166.44,0.77,0.0,7.16,3.64,38.35,72.52,69.69,161.09,32.07,10.66
18-09-2016 00:00,19-09-2016 00:00,AV,32.21,740.0,292.51,95.12,53.54,197.28,,28.67,111.32,1.44,0.0,6.01,3.65,39.09,28.5,61.65,93.84,30.06,6.82
19-09-2016 00:00,20-09-2016 00:00,AV,32.82,740.0,275.82,79.31,52.24,226.1,,23.87,126.06,1.19,0.0,6.5,3.08,35.73,40.94,68.41,116.86,60.06,7.41
20-09-2016 00:00,21-09-2016 00:00,AV,33.5,740.0,605.04,122.92,47.26,127.06,,86.48,101.74,0.87,0.0,12.55,14.92,29.28,137.58,119.63,294.47,38.49,11.65
21-09-2016 00:00,22-09-2016 00:00,AV,32.14,740.0,319.25,102.24,57.03,194.04,,35.05,98.38,2.03,0.0,4.42,3.79,42.46,40.48,63.13,111.5,23.14,5.75
22-09-2016 00:00,23-09-2016 00:00,AV,28.45,740.0,100.61,35.3,67.14,182.62,,39.47,93.25,2.87,0.0,3.31,1.48,44.93,17.19,49.25,67.36,20.52,10.12
23-09-2016 00:00,24-09-2016 00:00,AV,30.53,740.0,226.37,69.69,60.69,204.26,,24.53,118.92,1.49,0.0,3.73,2.84,36.79,28.32,63.23,94.99,32.33,20.73
24-09-2016 00:00,25-09-2016 00:00,AV,30.69,740.0,169.94,55.99,59.51,199.76,,19.62,115.1,1.7,0.0,3.99,2.34,34.63,30.28,53.16,88.71,20.27,12.41
25-09-2016 00:00,26-09-2016 00:00,AV,30.84,740.0,240.01,61.17,58.76,196.97,,18.73,127.31,1.24,0.0,3.55,1.95,33.03,41.08,57.06,106.95,27.56,11.82
26-09-2016 00:00,27-09-2016 00:00,AV,31.17,740.0,325.61,107.42,58.56,196.66,,33.6,108.72,1.23,0.0,5.86,3.99,42.25,53.12,65.12,130.55,28.84,9.48
27-09-2016 00:00,28-09-2016 00:00,AV,32.02,740.0,190.52,64.54,57.36,252.39,,8.33,154.03,1.31,0.0,4.2,0.92,39.67,34.03,51.2,92.07,20.53,11.32
28-09-2016 00:00,29-09-2016 00:00,AV,33.3,740.0,452.57,118.07,47.66,131.94,32.8,36.42,124.98,1.23,0.0,6.35,3.77,60.52,56.26,94.59,160.37,44.03,9.53
29-09-2016 00:00,30-09-2016 00:00,AV,31.48,740.0,266.94,108.11,58.78,188.65,31.46,19.11,100.99,1.9,0.0,4.16,1.57,52.49,16.81,59.56,76.05,23.17,7.81
30-09-2016 00:00,01-10-2016 00:00,AV,31.68,740.0,358.28,112.45,57.99,159.48,,17.97,138.28,0.91,0.0,4.31,2.08,44.8,56.08,72.72,141.46,27.06,11.5
01-10-2016 00:00,02-10-2016 00:00,AV,32.54,740.0,348.24,123.49,55.67,192.32,,40.4,102.89,1.37,0.0,6.67,4.11,61.25,53.31,72.29,137.19,34.39,32.38
02-10-2016 00:00,03-10-2016 00:00,AV,32.74,740.0,349.85,89.8,57.87,189.15,,17.98,124.04,1.28,0.0,4.26,2.07,42.43,51.44,59.71,123.46,22.68,11.46
03-10-2016 00:00,04-10-2016 00:00,AV,33.03,740.0,343.22,118.66,57.75,175.6,,11.97,138.8,1.1,0.0,2.71,1.21,52.35,34.87,65.09,105.6,37.62,7.26
04-10-2016 00:00,05-10-2016 00:00,AV,30.26,740.0,404.55,193.32,66.61,163.46,,26.74,156.78,0.82,0.0,6.78,4.56,59.98,73.72,76.7,169.0,46.01,8.73
05-10-2016 00:00,06-10-2016 00:00,AV,28.61,740.0,255.41,113.79,68.33,180.28,,43.27,205.25,0.54,0.0,10.73,9.38,62.13,132.79,82.62,254.94,50.9,12.95
06-10-2016 00:00,07-10-2016 00:00,AV,30.2,740.0,374.49,154.74,65.22,187.57,,24.23,158.55,0.93,0.0,7.66,7.64,74.25,71.79,85.17,173.92,52.81,9.88
07-10-2016 00:00,08-10-2016 00:00,AV,31.0,740.0,518.01,132.29,58.87,193.11,,15.61,243.54,0.73,0.0,5.84,4.31,58.51,118.21,76.28,229.35,26.57,11.15
08-10-2016 00:00,09-10-2016 00:00,AV,31.13,740.0,611.0,186.89,52.87,192.36,,19.43,207.08,0.67,0.0,7.5,4.82,52.49,109.73,79.93,221.06,29.78,10.69
09-10-2016 00:00,10-10-2016 00:00,AV,30.39,740.0,581.51,189.26,52.68,190.37,,54.39,125.27,0.62,0.0,8.41,6.21,53.29,146.16,90.28,280.05,65.67,13.66
10-10-2016 00:00,11-10-2016 00:00,AV,29.99,740.0,575.38,172.77,48.45,184.82,,33.39,241.86,0.59,0.0,8.83,6.78,56.15,164.91,95.96,310.73,27.97,19.77
11-10-2016 00:00,12-10-2016 00:00,AV,29.81,740.0,602.4,187.45,45.39,191.53,,15.8,272.16,0.92,0.0,7.07,3.75,44.02,131.57,98.17,267.1,33.59,16.67
12-10-2016 00:00,13-10-2016 00:00,AV,29.28,740.0,571.81,133.47,41.96,190.2,,19.6,256.88,0.83,0.0,8.96,5.14,40.02,141.49,105.13,286.92,33.61,23.08
13-10-2016 00:00,14-10-2016 00:00,AV,29.17,740.0,591.26,106.63,36.69,190.01,,23.25,260.36,0.9,0.0,8.69,6.23,38.63,182.54,96.24,334.94,29.15,19.88
14-10-2016 00:00,15-10-2016 00:00,AV,29.13,740.0,603.79,119.65,37.45,187.33,,23.32,251.14,0.72,0.0,11.05,6.05,38.13,189.88,106.46,354.11,33.34,22.74
15-10-2016 00:00,16-10-2016 00:00,AV,28.89,740.0,642.92,165.22,37.79,188.16,,,262.67,0.66,0.0,,,42.11,169.16,132.69,349.2,49.8,25.39
16-10-2016 00:00,17-10-2016 00:00,AV,28.81,740.0,607.79,174.77,38.36,187.48,,,189.4,0.65,0.0,,,42.59,150.44,108.73,302.32,43.75,27.33
17-10-2016 00:00,18-10-2016 00:00,AV,28.35,740.0,625.42,180.65,37.7,186.92,,,226.62,0.62,0.0,,,45.8,203.37,104.75,371.16,48.2,24.97
