CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,
 , ,,Mandir Marg , , , , ,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Toluene,NH3
26-05-2016 00:00,27-05-2016 00:00,MM,0.0,,-0.21,241.0,46.38,736.13,129.42,34.5,0.0,86.76,0.0,0.0,4.52,37.78
27-05-2016 00:00,28-05-2016 00:00,MM,0.0,,-0.22,243.62,33.51,735.62,150.39,22.75,0.0,67.44,0.0,0.0,5.73,32.31
28-05-2016 00:00,29-05-2016 00:00,MM,0.0,,-0.23,228.15,32.33,735.75,155.82,4.52,0.0,30.02,0.0,0.0,1.8,26.72
29-05-2016 00:00,30-05-2016 00:00,MM,0.0,,-0.18,153.02,46.3,736.0,195.23,2.96,0.0,25.76,0.0,0.0,0.93,26.85
30-05-2016 00:00,31-05-2016 00:00,MM,0.0,,-0.21,201.01,67.36,736.46,108.3,18.01,0.0,60.74,0.0,0.0,4.01,33.42
31-05-2016 00:00,01-06-2016 00:00,MM,0.0,,-0.22,221.92,56.57,736.34,163.11,21.51,0.0,59.0,0.0,0.0,4.89,35.17
01-06-2016 00:00,02-06-2016 00:00,MM,0.0,,-0.21,236.57,40.94,736.0,162.81,5.33,0.0,37.3,0.0,0.0,3.83,31.33
02-06-2016 00:00,03-06-2016 00:00,MM,0.0,,-0.21,260.23,37.07,735.8,133.98,8.51,0.0,55.74,0.0,0.0,4.28,32.45
03-06-2016 00:00,04-06-2016 00:00,MM,0.0,,-0.22,215.81,38.02,735.76,158.34,33.81,0.0,111.05,0.0,0.0,7.59,33.83
04-06-2016 00:00,05-06-2016 00:00,MM,0.0,,-0.22,190.2,40.56,735.7,151.39,22.56,0.0,92.18,0.0,0.0,5.71,35.14
05-06-2016 00:00,06-06-2016 00:00,MM,0.0,,-0.18,131.22,48.0,736.0,161.47,2.29,0.0,31.27,0.0,0.0,1.63,38.04
06-06-2016 00:00,07-06-2016 00:00,MM,0.0,,-0.2,140.28,42.42,735.98,155.04,3.47,0.0,43.69,0.0,0.0,2.05,31.49
07-06-2016 00:00,08-06-2016 00:00,MM,0.0,,-0.21,141.84,47.62,736.0,171.63,4.71,0.0,46.53,0.0,0.0,2.67,30.96
08-06-2016 00:00,09-06-2016 00:00,MM,0.0,,-0.21,133.07,41.0,736.0,164.41,4.02,0.0,56.07,0.0,0.0,3.46,29.23
09-06-2016 00:00,10-06-2016 00:00,MM,0.0,,-0.2,164.9,43.56,736.0,139.89,10.51,0.0,52.85,0.0,0.0,3.05,29.3
10-06-2016 00:00,11-06-2016 00:00,MM,0.0,,-0.2,157.04,36.83,735.98,151.06,8.2,0.0,52.52,0.0,0.0,3.0,23.88
11-06-2016 00:00,12-06-2016 00:00,MM,0.0,,-0.22,218.76,50.02,736.15,151.36,2.82,0.0,30.32,0.0,0.0,2.97,27.25
12-06-2016 00:00,13-06-2016 00:00,MM,0.0,,-0.22,236.69,39.38,736.0,166.03,4.03,0.0,29.8,0.0,0.0,1.94,24.19
13-06-2016 00:00,14-06-2016 00:00,MM,0.0,,-0.22,228.91,44.01,736.0,158.14,2.62,0.0,22.0,0.0,0.0,1.27,23.65
14-06-2016 00:00,15-06-2016 00:00,MM,0.0,,-0.25,228.82,57.19,736.03,135.28,7.1,0.0,32.99,0.0,0.0,2.28,23.86
15-06-2016 00:00,16-06-2016 00:00,MM,0.0,,-0.22,171.9,54.56,736.0,138.28,6.99,0.0,38.73,0.0,0.0,3.84,24.48
16-06-2016 00:00,17-06-2016 00:00,MM,0.0,,-0.18,130.88,54.56,736.17,166.35,2.46,0.0,29.63,0.0,0.0,1.78,21.27
17-06-2016 00:00,18-06-2016 00:00,MM,0.0,,-0.21,142.43,53.44,736.18,161.88,13.22,0.0,54.37,0.0,0.0,2.84,21.03
18-06-2016 00:00,19-06-2016 00:00,MM,0.0,,-0.18,127.97,52.87,736.0,163.92,2.28,0.0,27.66,0.0,0.0,1.6,22.06
19-06-2016 00:00,20-06-2016 00:00,MM,0.0,,-0.19,127.0,54.99,736.0,163.9,2.24,0.0,25.78,0.0,0.0,1.42,21.98
20-06-2016 00:00,21-06-2016 00:00,MM,0.0,,-0.19,132.77,66.5,736.45,100.5,6.55,0.0,38.33,0.0,0.0,2.38,22.99
21-06-2016 00:00,22-06-2016 00:00,MM,0.0,,-0.18,129.77,65.97,736.53,163.79,3.52,0.0,31.06,0.0,0.0,1.54,23.53
22-06-2016 00:00,23-06-2016 00:00,MM,0.0,,-0.19,150.04,65.69,736.62,157.24,8.51,0.0,36.49,0.0,0.0,2.47,23.27
23-06-2016 00:00,24-06-2016 00:00,MM,0.0,,-0.21,175.99,58.82,736.41,139.42,3.56,0.0,33.29,0.0,0.0,2.0,23.29
24-06-2016 00:00,25-06-2016 00:00,MM,0.0,,-0.21,227.5,48.32,736.0,158.91,3.78,0.0,33.29,0.0,0.0,2.94,24.36
25-06-2016 00:00,26-06-2016 00:00,MM,0.0,,-0.19,136.2,59.21,736.17,147.53,3.04,0.0,34.78,0.0,0.0,2.14,33.87
26-06-2016 00:00,27-06-2016 00:00,MM,0.0,,-0.2,132.57,59.81,736.32,150.92,2.58,0.0,30.25,0.0,0.0,1.36,35.16
27-06-2016 00:00,28-06-2016 00:00,MM,0.0,,-0.2,130.26,61.35,736.28,117.28,2.67,0.0,32.67,0.0,0.0,1.78,34.82
28-06-2016 00:00,29-06-2016 00:00,MM,0.0,,-0.22,167.16,67.56,736.42,120.61,3.97,0.0,39.14,0.0,0.0,3.41,32.59
29-06-2016 00:00,30-06-2016 00:00,MM,0.0,,-0.21,129.35,57.89,736.33,162.0,3.8,0.0,37.65,0.0,0.0,2.43,29.01
30-06-2016 00:00,01-07-2016 00:00,MM,0.0,,-0.2,146.45,57.92,736.3,146.46,5.87,0.0,37.03,0.0,0.0,2.07,29.84
01-07-2016 00:00,02-07-2016 00:00,MM,0.0,,-0.22,181.39,72.07,736.64,139.36,3.37,0.0,30.72,0.0,0.0,2.34,34.55
02-07-2016 00:00,03-07-2016 00:00,MM,0.0,,-0.22,207.89,76.14,736.8,86.26,4.18,0.0,35.85,0.0,0.0,4.38,29.92
03-07-2016 00:00,04-07-2016 00:00,MM,0.0,,-0.21,189.11,75.03,736.72,94.22,3.68,0.0,38.8,0.0,0.0,4.25,30.69
04-07-2016 00:00,05-07-2016 00:00,MM,0.0,,-0.21,184.26,74.98,736.64,134.46,9.46,0.0,46.26,0.0,0.0,2.69,28.5
05-07-2016 00:00,06-07-2016 00:00,MM,0.0,,-0.21,211.06,68.36,736.49,137.55,25.18,0.0,74.91,0.0,0.0,4.32,28.27
06-07-2016 00:00,07-07-2016 00:00,MM,0.0,,-0.19,170.06,67.75,736.46,146.76,5.09,0.0,36.8,0.0,0.0,3.1,30.72
07-07-2016 00:00,08-07-2016 00:00,MM,0.0,,-0.19,130.8,64.21,736.37,144.97,3.25,0.0,33.2,0.0,0.0,1.39,27.17
08-07-2016 00:00,09-07-2016 00:00,MM,0.0,,-0.2,173.81,72.88,736.74,98.1,16.45,0.0,63.53,0.0,0.0,4.05,27.4
09-07-2016 00:00,10-07-2016 00:00,MM,0.0,,-0.2,167.06,69.58,736.55,145.37,12.68,0.0,41.17,0.0,0.0,3.04,28.25
10-07-2016 00:00,11-07-2016 00:00,MM,0.0,,-0.2,180.57,66.06,736.4,125.73,8.59,0.0,45.26,0.0,0.0,2.24,26.55
11-07-2016 00:00,12-07-2016 00:00,MM,0.0,,-0.18,141.25,71.34,736.61,124.2,8.23,0.0,42.2,0.0,0.0,2.45,25.63
12-07-2016 00:00,13-07-2016 00:00,MM,0.0,,-0.2,202.17,79.25,736.99,89.47,20.08,0.0,55.34,0.0,0.0,7.42,26.23
13-07-2016 00:00,14-07-2016 00:00,MM,0.0,,-0.19,212.37,79.89,736.78,123.47,36.6,0.0,73.32,0.0,0.0,9.49,28.59
14-07-2016 00:00,15-07-2016 00:00,MM,,,,,,,,,,,,,,
15-07-2016 00:00,16-07-2016 00:00,MM,0.0,,-0.21,216.6,77.41,737.0,53.88,2.0,0.0,19.49,0.0,0.0,0.97,25.54
16-07-2016 00:00,17-07-2016 00:00,MM,0.0,,-0.2,253.24,87.38,737.0,78.47,5.28,0.0,25.18,0.0,0.0,2.91,24.48
17-07-2016 00:00,18-07-2016 00:00,MM,0.0,,-0.21,231.47,82.56,737.0,127.53,3.06,0.0,19.4,0.0,0.0,1.91,20.36
18-07-2016 00:00,19-07-2016 00:00,MM,0.0,,-0.21,230.01,83.62,736.92,106.41,9.36,0.0,35.46,0.0,0.0,4.7,19.57
19-07-2016 00:00,20-07-2016 00:00,MM,0.0,,-0.22,235.85,71.61,736.54,163.99,5.41,0.0,24.77,0.0,0.0,4.46,19.16
20-07-2016 00:00,21-07-2016 00:00,MM,0.0,,-0.22,235.24,64.57,736.48,163.27,7.5,0.0,19.87,0.0,0.0,2.76,21.92
21-07-2016 00:00,22-07-2016 00:00,MM,0.0,,-0.22,222.7,61.04,736.36,159.21,8.12,0.0,64.6,0.0,0.0,1.84,22.28
22-07-2016 00:00,23-07-2016 00:00,MM,0.0,,-0.2,208.92,63.71,736.52,163.06,8.88,0.0,19.86,0.0,0.0,2.24,22.31
23-07-2016 00:00,24-07-2016 00:00,MM,0.0,,-0.18,129.28,76.25,736.86,114.41,3.89,0.0,22.17,0.0,0.0,0.98,27.0
24-07-2016 00:00,25-07-2016 00:00,MM,0.0,,-0.21,199.11,74.22,736.74,130.33,17.56,0.0,60.1,0.0,0.0,4.02,29.8
25-07-2016 00:00,26-07-2016 00:00,MM,0.0,,-0.21,221.72,78.6,736.76,113.18,20.52,0.0,68.92,0.0,0.0,5.34,31.84
26-07-2016 00:00,27-07-2016 00:00,MM,0.0,,-0.19,138.69,79.38,736.84,117.93,12.58,0.0,51.2,0.0,0.0,3.23,38.6
27-07-2016 00:00,28-07-2016 00:00,MM,,,,,,,,,,,,,,
28-07-2016 00:00,29-07-2016 00:00,MM,,,,,,,,,,,,,,
29-07-2016 00:00,30-07-2016 00:00,MM,,,,,,,,,,,,,,
30-07-2016 00:00,31-07-2016 00:00,MM,,,,,,,,,,,,,,
31-07-2016 00:00,01-08-2016 00:00,MM,,,,,,,,,,,,,,
01-08-2016 00:00,02-08-2016 00:00,MM,,,,,,,,,,,,,,
02-08-2016 00:00,03-08-2016 00:00,MM,,,,,,,,,,,,,,
03-08-2016 00:00,04-08-2016 00:00,MM,,,,,,,,,,,,,,
04-08-2016 00:00,05-08-2016 00:00,MM,,,,,,,,,,,,,,
05-08-2016 00:00,06-08-2016 00:00,MM,,,,,,,,,,,,,,
06-08-2016 00:00,07-08-2016 00:00,MM,,,,,,,,,,,,,,
07-08-2016 00:00,08-08-2016 00:00,MM,,,,,,,,,,,,,,
08-08-2016 00:00,09-08-2016 00:00,MM,,,,,,,,,,,,,,
09-08-2016 00:00,10-08-2016 00:00,MM,,,,,,,,,,,,,,
10-08-2016 00:00,11-08-2016 00:00,MM,,,,,,,,,,,,,,
11-08-2016 00:00,12-08-2016 00:00,MM,,,,,,,,,,,,,,
12-08-2016 00:00,13-08-2016 00:00,MM,,,,,,,,,,,,,,
13-08-2016 00:00,14-08-2016 00:00,MM,,,,,,,,,,,,,,
14-08-2016 00:00,15-08-2016 00:00,MM,,,,,,,,,,,,,,
15-08-2016 00:00,16-08-2016 00:00,MM,,,,,,,,,,,,,,
16-08-2016 00:00,17-08-2016 00:00,MM,,,,,,,,,,,,,,
17-08-2016 00:00,18-08-2016 00:00,MM,,,,,,,,,,,,,,
18-08-2016 00:00,19-08-2016 00:00,MM,,,,,,,,,,,,,,
19-08-2016 00:00,20-08-2016 00:00,MM,,,,,,,,,,,,,,
20-08-2016 00:00,21-08-2016 00:00,MM,,,,,,,,,,,,,,
21-08-2016 00:00,22-08-2016 00:00,MM,,,,,,,,,,,,,,
22-08-2016 00:00,23-08-2016 00:00,MM,,,,,,,,,,,,,,
23-08-2016 00:00,24-08-2016 00:00,MM,,,,,,,,,,,,,,
24-08-2016 00:00,25-08-2016 00:00,MM,,,,,,,,,,,,,,
25-08-2016 00:00,26-08-2016 00:00,MM,,,,,,,,,,,,,,
26-08-2016 00:00,27-08-2016 00:00,MM,,,,,,,,,,,,,,
27-08-2016 00:00,28-08-2016 00:00,MM,,,,,,,,,,,,,,
28-08-2016 00:00,29-08-2016 00:00,MM,,,,,,,,,,,,,,
29-08-2016 00:00,30-08-2016 00:00,MM,,,,,,,,,,,,,,
30-08-2016 00:00,31-08-2016 00:00,MM,,,,,,,,,,,,,,
31-08-2016 00:00,01-09-2016 00:00,MM,,,,,,,,,,,,,,
01-09-2016 00:00,02-09-2016 00:00,MM,,,,,,,,,,,,,,
02-09-2016 00:00,03-09-2016 00:00,MM,,,,,,,,,,,,,,
03-09-2016 00:00,04-09-2016 00:00,MM,,,,,,,,,,,,,,
04-09-2016 00:00,05-09-2016 00:00,MM,,,,,,,,,,,,,,
05-09-2016 00:00,06-09-2016 00:00,MM,,,,,,,,,,,,,,
06-09-2016 00:00,07-09-2016 00:00,MM,,,,,,,,,,,,,,
07-09-2016 00:00,08-09-2016 00:00,MM,,,,,,,,,,,,,,
08-09-2016 00:00,09-09-2016 00:00,MM,,,,,,,,,,,,,,
09-09-2016 00:00,10-09-2016 00:00,MM,,,,,,,,,,,,,,
10-09-2016 00:00,11-09-2016 00:00,MM,,,,,,,,,,,,,,
11-09-2016 00:00,12-09-2016 00:00,MM,,,,,,,,,,,,,,
12-09-2016 00:00,13-09-2016 00:00,MM,,,,,,,,,,,,,,
13-09-2016 00:00,14-09-2016 00:00,MM,,,,,,,,,,,,,,
14-09-2016 00:00,15-09-2016 00:00,MM,,,,,,,,,,,,,,
15-09-2016 00:00,16-09-2016 00:00,MM,,,,,,,,,,,,,,
16-09-2016 00:00,17-09-2016 00:00,MM,,,,,,,,,,,,,,
17-09-2016 00:00,18-09-2016 00:00,MM,,,,,,,,,,,,,,
18-09-2016 00:00,19-09-2016 00:00,MM,,,,,,,,,,,,,,
19-09-2016 00:00,20-09-2016 00:00,MM,,,,,,,,,,,,,,
20-09-2016 00:00,21-09-2016 00:00,MM,,,,,,,,,,,,,,
21-09-2016 00:00,22-09-2016 00:00,MM,,,,,,,,,,,,,,
22-09-2016 00:00,23-09-2016 00:00,MM,,,,,,,,,,,,,,
23-09-2016 00:00,24-09-2016 00:00,MM,,,,,,,,,,,,,,
24-09-2016 00:00,25-09-2016 00:00,MM,,,,,,,,,,,,,,
25-09-2016 00:00,26-09-2016 00:00,MM,,,,,,,,,,,,,,
26-09-2016 00:00,27-09-2016 00:00,MM,0.0,,-0.1,236.92,69.54,736.69,20.66,2.98,0.0,40.63,0.0,0.0,29.92,18.75
27-09-2016 00:00,28-09-2016 00:00,MM,,,,205.53,80.83,737.0,5.02,1.87,0.0,22.34,0.0,,17.89,17.59
28-09-2016 00:00,29-09-2016 00:00,MM,0.0,,-0.1,261.82,59.35,736.33,41.91,4.07,0.0,51.15,0.0,0.0,27.82,18.96
29-09-2016 00:00,30-09-2016 00:00,MM,0.0,,0.02,187.98,65.88,736.45,105.74,11.71,0.0,57.68,0.0,0.0,23.87,19.97
30-09-2016 00:00,01-10-2016 00:00,MM,0.0,,-0.06,239.77,66.48,736.53,108.0,8.04,0.0,43.42,0.0,0.0,24.99,18.71
01-10-2016 00:00,02-10-2016 00:00,MM,0.0,,0.06,217.89,67.23,736.52,110.78,33.73,0.0,81.38,0.0,0.0,26.67,17.27
02-10-2016 00:00,03-10-2016 00:00,MM,0.0,,0.08,205.76,68.99,736.59,100.17,13.57,0.0,47.05,0.0,0.0,22.75,16.35
03-10-2016 00:00,04-10-2016 00:00,MM,0.0,,-0.0,245.64,67.63,736.5,101.69,22.72,0.0,61.08,0.0,0.0,23.03,17.82
04-10-2016 00:00,05-10-2016 00:00,MM,0.0,,-0.05,240.22,77.79,736.8,64.13,13.52,0.0,63.41,0.0,0.0,43.7,23.86
05-10-2016 00:00,06-10-2016 00:00,MM,0.0,,-0.06,247.02,80.25,736.85,62.42,33.18,0.0,83.07,0.0,0.0,37.81,20.88
06-10-2016 00:00,07-10-2016 00:00,MM,0.0,,-0.08,249.19,75.62,736.68,93.4,42.89,0.0,92.86,0.0,0.0,34.54,23.23
07-10-2016 00:00,08-10-2016 00:00,MM,0.0,,-0.01,249.73,69.38,736.58,109.96,22.21,0.0,63.55,0.0,0.0,32.74,20.63
08-10-2016 00:00,09-10-2016 00:00,MM,0.0,,-0.01,250.34,66.08,736.56,110.89,18.14,0.0,58.19,0.0,0.0,33.97,17.86
09-10-2016 00:00,10-10-2016 00:00,MM,0.0,,-0.0,231.46,68.41,736.59,106.94,20.45,0.0,73.57,0.0,0.0,32.92,18.63
10-10-2016 00:00,11-10-2016 00:00,MM,0.0,,-0.08,257.38,61.28,736.37,89.89,13.43,0.0,57.92,0.0,0.0,34.54,16.19
11-10-2016 00:00,12-10-2016 00:00,MM,0.0,,0.02,250.21,61.45,736.45,110.01,8.81,0.0,46.09,0.0,0.0,29.01,17.12
12-10-2016 00:00,13-10-2016 00:00,MM,0.0,,-0.04,250.21,54.92,736.25,110.2,11.29,0.0,57.47,0.0,0.0,29.39,14.92
13-10-2016 00:00,14-10-2016 00:00,MM,0.0,,-0.03,245.89,47.72,736.04,111.17,19.33,0.0,69.38,0.0,0.0,33.2,13.05
14-10-2016 00:00,15-10-2016 00:00,MM,0.0,,0.0,264.77,51.47,736.16,109.91,21.77,0.0,73.32,0.0,0.0,34.48,14.41
15-10-2016 00:00,16-10-2016 00:00,MM,0.0,,-0.03,256.33,55.43,736.27,107.07,15.88,0.0,76.66,0.0,0.0,37.33,17.47
16-10-2016 00:00,17-10-2016 00:00,MM,0.0,,-0.04,250.42,51.71,736.1,107.62,21.92,0.0,82.68,0.0,0.0,31.87,16.47
17-10-2016 00:00,18-10-2016 00:00,MM,0.0,,-0.06,251.47,52.88,736.16,106.82,43.94,0.0,113.27,0.0,0.0,40.1,16.82
18-10-2016 00:00,19-10-2016 00:00,MM,0.0,,-0.04,253.37,52.59,736.18,106.09,34.32,0.0,99.51,0.0,0.0,34.57,16.06
19-10-2016 00:00,20-10-2016 00:00,MM,0.0,,-0.03,250.83,51.45,736.12,105.38,33.42,0.0,93.64,0.0,0.0,26.65,15.04
20-10-2016 00:00,21-10-2016 00:00,MM,0.0,,-0.05,244.57,49.4,736.01,107.96,55.77,0.0,123.41,0.0,0.0,32.68,14.71
21-10-2016 00:00,22-10-2016 00:00,MM,0.0,,-0.05,253.06,48.66,735.99,107.64,82.3,0.0,155.46,0.0,0.0,40.47,12.26
22-10-2016 00:00,23-10-2016 00:00,MM,0.0,,-0.05,244.07,50.69,736.14,107.25,52.41,0.0,115.15,0.0,0.0,38.13,13.74
23-10-2016 00:00,24-10-2016 00:00,MM,0.0,,-0.02,249.35,51.69,736.2,100.52,9.82,0.0,59.87,0.0,0.0,18.53,18.19
24-10-2016 00:00,25-10-2016 00:00,MM,0.0,,-0.06,254.55,49.83,736.01,104.13,19.02,0.0,72.03,0.0,0.0,20.38,16.67
25-10-2016 00:00,26-10-2016 00:00,MM,0.0,,-0.04,252.17,51.18,736.1,105.61,42.37,0.0,103.12,0.0,0.0,29.52,14.68
26-10-2016 00:00,27-10-2016 00:00,MM,0.0,,-0.03,242.98,57.1,736.38,100.28,65.9,0.0,147.12,0.0,0.0,41.71,17.72
27-10-2016 00:00,28-10-2016 00:00,MM,0.0,,-0.01,260.76,57.86,736.38,100.97,56.6,0.0,137.03,0.0,0.0,39.0,21.95
28-10-2016 00:00,29-10-2016 00:00,MM,0.0,,-0.03,263.91,56.04,736.35,98.74,52.73,0.0,130.45,0.0,0.0,32.74,21.57
29-10-2016 00:00,30-10-2016 00:00,MM,0.0,,,229.67,60.93,736.51,85.52,182.61,0.0,358.88,0.0,0.0,53.61,16.11
30-10-2016 00:00,31-10-2016 00:00,MM,0.0,,0.03,220.74,66.54,736.56,90.01,70.26,0.0,163.18,0.0,0.0,22.61,23.34
31-10-2016 00:00,01-11-2016 00:00,MM,0.0,,-0.07,244.69,67.79,736.59,87.66,106.23,0.0,202.83,0.0,0.0,19.69,23.08
01-11-2016 00:00,02-11-2016 00:00,MM,0.0,,-0.09,255.86,64.91,736.52,93.31,65.66,0.0,146.36,0.0,0.0,23.85,25.57
02-11-2016 00:00,03-11-2016 00:00,MM,0.0,,-0.1,249.99,68.99,736.63,76.89,63.94,0.0,159.18,0.0,0.0,33.05,48.07
03-11-2016 00:00,04-11-2016 00:00,MM,0.0,,-0.07,233.33,66.84,736.55,93.6,105.43,0.0,207.91,0.0,0.0,41.1,46.13
04-11-2016 00:00,05-11-2016 00:00,MM,0.0,,-0.08,250.28,65.63,736.58,87.65,108.09,0.0,213.75,0.0,0.0,48.32,27.79
05-11-2016 00:00,06-11-2016 00:00,MM,0.0,,0.01,258.57,71.45,736.64,65.84,46.29,0.0,135.29,0.0,0.0,34.56,53.34
06-11-2016 00:00,07-11-2016 00:00,MM,0.0,,-0.06,236.72,74.69,736.69,65.05,70.12,0.0,180.76,0.0,0.0,42.51,55.2
07-11-2016 00:00,08-11-2016 00:00,MM,0.0,,0.06,238.72,62.75,736.49,103.85,43.98,0.0,118.01,0.0,0.0,24.18,38.73
08-11-2016 00:00,09-11-2016 00:00,MM,0.0,,-0.03,244.9,51.71,736.0,91.53,15.44,0.0,77.48,0.0,0.0,20.16,33.12
09-11-2016 00:00,10-11-2016 00:00,MM,0.0,,-0.06,255.36,56.35,736.3,90.42,36.07,0.0,116.22,0.0,0.0,24.24,24.32
10-11-2016 00:00,11-11-2016 00:00,MM,0.0,,-0.06,242.81,56.34,736.39,87.7,93.72,0.0,216.7,0.0,0.0,31.92,19.34
11-11-2016 00:00,12-11-2016 00:00,MM,0.0,,0.1,225.53,63.57,736.54,85.22,153.55,0.0,307.83,0.0,0.0,29.43,15.89
12-11-2016 00:00,13-11-2016 00:00,MM,0.0,,0.08,211.36,65.96,736.55,82.08,118.97,0.0,244.88,0.0,0.0,22.38,38.85
13-11-2016 00:00,14-11-2016 00:00,MM,0.0,,0.07,215.25,62.73,736.55,82.82,62.78,0.0,158.42,0.0,0.0,17.67,36.36
14-11-2016 00:00,15-11-2016 00:00,MM,0.0,,-0.1,264.41,57.01,736.22,31.12,27.06,0.0,99.76,0.0,0.0,17.93,33.82
15-11-2016 00:00,16-11-2016 00:00,MM,0.0,,-0.06,258.19,58.72,736.38,80.63,76.34,0.0,173.71,0.0,0.0,24.31,35.59
16-11-2016 00:00,17-11-2016 00:00,MM,0.0,,-0.0,259.32,55.59,736.31,83.19,55.76,0.0,151.49,0.0,0.0,24.07,38.58
17-11-2016 00:00,18-11-2016 00:00,MM,0.0,,0.0,234.78,51.06,736.09,87.12,9.67,0.0,82.57,0.0,0.0,16.24,40.1
18-11-2016 00:00,19-11-2016 00:00,MM,0.0,,0.01,259.89,55.06,736.2,84.47,25.49,0.0,103.82,0.0,0.0,18.85,39.96
19-11-2016 00:00,20-11-2016 00:00,MM,0.0,,-0.02,249.45,59.02,736.46,84.72,75.39,0.0,182.31,0.0,0.0,21.81,35.62
20-11-2016 00:00,21-11-2016 00:00,MM,0.0,,0.06,223.23,63.73,736.53,81.98,140.93,0.0,289.92,0.0,0.0,21.18,29.05
21-11-2016 00:00,22-11-2016 00:00,MM,0.0,,0.09,234.06,72.5,736.59,59.66,173.32,0.0,326.21,0.0,0.0,28.31,29.98
22-11-2016 00:00,23-11-2016 00:00,MM,0.0,,-0.05,239.83,50.76,736.07,86.76,52.88,0.0,149.25,0.0,0.0,22.27,24.74
23-11-2016 00:00,24-11-2016 00:00,MM,0.0,,-0.03,257.04,58.81,736.39,85.16,37.5,0.0,123.04,0.0,0.0,19.56,22.12
24-11-2016 00:00,25-11-2016 00:00,MM,0.0,,0.03,253.78,55.91,736.34,82.59,80.17,0.0,189.08,0.0,0.0,23.06,19.16
25-11-2016 00:00,26-11-2016 00:00,MM,0.0,,0.06,255.53,34.22,735.8,86.27,2.33,0.0,55.05,0.0,0.0,12.02,18.15
26-11-2016 00:00,27-11-2016 00:00,MM,0.0,,0.07,247.59,35.04,735.81,86.36,4.91,0.0,63.42,0.0,0.0,13.4,17.78
27-11-2016 00:00,28-11-2016 00:00,MM,0.0,,0.03,249.8,37.48,735.82,86.09,2.07,0.0,53.66,0.0,0.0,11.66,19.38
28-11-2016 00:00,29-11-2016 00:00,MM,0.0,,0.01,259.97,41.29,735.89,88.49,69.47,0.0,157.01,0.0,0.0,19.6,15.64
29-11-2016 00:00,30-11-2016 00:00,MM,0.0,,-0.02,245.09,59.74,736.39,66.91,164.18,0.0,324.88,0.0,0.0,39.1,30.32
30-11-2016 00:00,01-12-2016 00:00,MM,0.0,,0.09,188.25,77.46,736.73,79.73,111.3,0.0,214.9,0.0,0.0,16.51,45.84
01-12-2016 00:00,02-12-2016 00:00,MM,0.0,,0.06,199.8,82.67,736.83,59.43,108.36,0.0,203.32,0.0,0.0,20.71,45.77
02-12-2016 00:00,03-12-2016 00:00,MM,0.0,,0.01,231.39,79.62,736.76,68.62,83.84,0.0,174.54,0.0,0.0,33.04,44.59
03-12-2016 00:00,04-12-2016 00:00,MM,0.0,,-0.02,223.74,78.37,736.77,73.26,11.29,0.0,75.97,0.0,0.0,12.19,41.86
04-12-2016 00:00,05-12-2016 00:00,MM,0.0,,0.03,278.1,51.89,736.21,49.15,71.03,0.0,164.46,0.0,0.0,25.93,30.85
05-12-2016 00:00,06-12-2016 00:00,MM,0.0,,-0.04,267.48,60.91,736.48,75.73,69.2,0.0,156.67,0.0,0.0,27.14,36.0
06-12-2016 00:00,07-12-2016 00:00,MM,0.0,,0.1,206.22,71.93,736.66,57.2,104.93,0.0,236.84,0.0,0.0,27.93,43.18
07-12-2016 00:00,08-12-2016 00:00,MM,0.0,,-0.04,216.93,76.45,736.73,66.17,83.28,0.0,182.2,0.0,0.0,19.01,43.85
08-12-2016 00:00,09-12-2016 00:00,MM,0.0,,0.05,193.16,77.99,736.76,66.69,101.09,0.0,200.67,0.0,0.0,15.73,37.99
09-12-2016 00:00,10-12-2016 00:00,MM,0.0,,-0.02,209.76,71.93,736.66,70.94,108.57,0.0,218.42,0.0,0.0,17.17,37.17
10-12-2016 00:00,11-12-2016 00:00,MM,0.0,,0.09,133.55,80.49,736.82,61.88,33.4,0.0,106.18,0.0,0.0,12.08,49.03
11-12-2016 00:00,12-12-2016 00:00,MM,0.0,,0.06,210.85,76.01,736.72,70.39,40.34,0.0,107.58,0.0,0.0,16.71,48.53
12-12-2016 00:00,13-12-2016 00:00,MM,0.0,,-0.05,246.03,65.66,736.51,71.88,67.63,0.0,142.29,0.0,0.0,24.57,39.25
13-12-2016 00:00,14-12-2016 00:00,MM,0.0,,0.01,251.72,64.92,736.53,67.62,76.39,0.0,159.66,0.0,0.0,29.69,39.19
