CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Monday, Mar 12 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 02:20:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"IGI Airport Terminal - 3, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:47:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"IGI Airport Terminal - 3, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,IGI Airport Terminal - 3 , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene,NO,NO2,NOx,CO,CO2,Ozone,SR,BP,PP Accum,Power,PM10,PM2.5
15-01-2015 00:00,16-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-01-2015 00:00,17-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-01-2015 00:00,18-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-01-2015 00:00,19-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-01-2015 00:00,20-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-01-2015 00:00,21-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-01-2015 00:00,22-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-01-2015 00:00,23-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-01-2015 00:00,24-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-01-2015 00:00,25-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-01-2015 00:00,26-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-01-2015 00:00,27-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-01-2015 00:00,28-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-01-2015 00:00,29-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-01-2015 00:00,30-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-01-2015 00:00,31-01-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-01-2015 00:00,01-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-02-2015 00:00,02-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-02-2015 00:00,03-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-02-2015 00:00,04-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-02-2015 00:00,05-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-02-2015 00:00,06-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-02-2015 00:00,07-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-02-2015 00:00,08-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-02-2015 00:00,09-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-02-2015 00:00,10-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-02-2015 00:00,11-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-02-2015 00:00,12-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-02-2015 00:00,13-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-02-2015 00:00,14-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-02-2015 00:00,15-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-02-2015 00:00,16-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-02-2015 00:00,17-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-02-2015 00:00,18-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-02-2015 00:00,19-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-02-2015 00:00,20-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-02-2015 00:00,21-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-02-2015 00:00,22-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-02-2015 00:00,23-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-02-2015 00:00,24-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-02-2015 00:00,25-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-02-2015 00:00,26-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-02-2015 00:00,27-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-02-2015 00:00,28-02-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-02-2015 00:00,01-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-03-2015 00:00,02-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-03-2015 00:00,03-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-03-2015 00:00,04-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-03-2015 00:00,05-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-03-2015 00:00,06-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-03-2015 00:00,07-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-03-2015 00:00,08-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-03-2015 00:00,09-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-03-2015 00:00,10-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-03-2015 00:00,11-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-03-2015 00:00,12-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-03-2015 00:00,13-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-03-2015 00:00,14-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-03-2015 00:00,15-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-03-2015 00:00,16-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-03-2015 00:00,17-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-03-2015 00:00,18-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-03-2015 00:00,19-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-03-2015 00:00,20-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-03-2015 00:00,21-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-03-2015 00:00,22-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-03-2015 00:00,23-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-03-2015 00:00,24-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-03-2015 00:00,25-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-03-2015 00:00,26-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-03-2015 00:00,27-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-03-2015 00:00,28-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-03-2015 00:00,29-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-03-2015 00:00,30-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-03-2015 00:00,31-03-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-03-2015 00:00,01-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-04-2015 00:00,02-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-04-2015 00:00,03-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-04-2015 00:00,04-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-04-2015 00:00,05-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-04-2015 00:00,06-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-04-2015 00:00,07-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-04-2015 00:00,08-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-04-2015 00:00,09-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-04-2015 00:00,10-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-04-2015 00:00,11-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-04-2015 00:00,12-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-04-2015 00:00,13-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-04-2015 00:00,14-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-04-2015 00:00,15-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-04-2015 00:00,16-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-04-2015 00:00,17-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-04-2015 00:00,18-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-04-2015 00:00,19-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-04-2015 00:00,20-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-04-2015 00:00,21-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-04-2015 00:00,22-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-04-2015 00:00,23-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-04-2015 00:00,24-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-04-2015 00:00,25-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-04-2015 00:00,26-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-04-2015 00:00,27-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-04-2015 00:00,28-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-04-2015 00:00,29-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-04-2015 00:00,30-04-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-04-2015 00:00,01-05-2015 00:00,IGI,,,,,,,,,,,,13.46,26.6,37.64,1.26,254.07,30.68,,,,,263.18,190.31
01-05-2015 00:00,02-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-05-2015 00:00,03-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-05-2015 00:00,04-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-05-2015 00:00,05-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-05-2015 00:00,06-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-05-2015 00:00,07-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-05-2015 00:00,08-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-05-2015 00:00,09-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-05-2015 00:00,10-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-05-2015 00:00,11-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-05-2015 00:00,12-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-05-2015 00:00,13-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-05-2015 00:00,14-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-05-2015 00:00,15-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-05-2015 00:00,16-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-05-2015 00:00,17-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-05-2015 00:00,18-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-05-2015 00:00,19-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-05-2015 00:00,20-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-05-2015 00:00,21-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-05-2015 00:00,22-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-05-2015 00:00,23-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-05-2015 00:00,24-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-05-2015 00:00,25-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-05-2015 00:00,26-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-05-2015 00:00,27-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-05-2015 00:00,28-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-05-2015 00:00,29-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-05-2015 00:00,30-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-05-2015 00:00,31-05-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-05-2015 00:00,01-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-06-2015 00:00,02-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-06-2015 00:00,03-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-06-2015 00:00,04-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-06-2015 00:00,05-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-06-2015 00:00,06-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-06-2015 00:00,07-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-06-2015 00:00,08-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-06-2015 00:00,09-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-06-2015 00:00,10-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-06-2015 00:00,11-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-06-2015 00:00,12-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-06-2015 00:00,13-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-06-2015 00:00,14-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-06-2015 00:00,15-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-06-2015 00:00,16-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-06-2015 00:00,17-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-06-2015 00:00,18-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-06-2015 00:00,19-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-06-2015 00:00,20-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-06-2015 00:00,21-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-06-2015 00:00,22-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-06-2015 00:00,23-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-06-2015 00:00,24-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-06-2015 00:00,25-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-06-2015 00:00,26-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-06-2015 00:00,27-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-06-2015 00:00,28-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-06-2015 00:00,29-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-06-2015 00:00,30-06-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-06-2015 00:00,01-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-07-2015 00:00,02-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-07-2015 00:00,03-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-07-2015 00:00,04-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-07-2015 00:00,05-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-07-2015 00:00,06-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-07-2015 00:00,07-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-07-2015 00:00,08-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-07-2015 00:00,09-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-07-2015 00:00,10-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-07-2015 00:00,11-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-07-2015 00:00,12-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-07-2015 00:00,13-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-07-2015 00:00,14-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-07-2015 00:00,15-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-07-2015 00:00,16-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-07-2015 00:00,17-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-07-2015 00:00,18-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-07-2015 00:00,19-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-07-2015 00:00,20-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-07-2015 00:00,21-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-07-2015 00:00,22-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-07-2015 00:00,23-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-07-2015 00:00,24-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-07-2015 00:00,25-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-07-2015 00:00,26-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-07-2015 00:00,27-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-07-2015 00:00,28-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-07-2015 00:00,29-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-07-2015 00:00,30-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-07-2015 00:00,31-07-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-07-2015 00:00,01-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-08-2015 00:00,02-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
02-08-2015 00:00,03-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
03-08-2015 00:00,04-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
04-08-2015 00:00,05-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
05-08-2015 00:00,06-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
06-08-2015 00:00,07-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
07-08-2015 00:00,08-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
08-08-2015 00:00,09-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
09-08-2015 00:00,10-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
10-08-2015 00:00,11-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
11-08-2015 00:00,12-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
12-08-2015 00:00,13-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
13-08-2015 00:00,14-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
14-08-2015 00:00,15-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
15-08-2015 00:00,16-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
16-08-2015 00:00,17-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
17-08-2015 00:00,18-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
18-08-2015 00:00,19-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
19-08-2015 00:00,20-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
20-08-2015 00:00,21-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
21-08-2015 00:00,22-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
22-08-2015 00:00,23-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
23-08-2015 00:00,24-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
24-08-2015 00:00,25-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
25-08-2015 00:00,26-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
26-08-2015 00:00,27-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
27-08-2015 00:00,28-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
28-08-2015 00:00,29-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
29-08-2015 00:00,30-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
30-08-2015 00:00,31-08-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
31-08-2015 00:00,01-09-2015 00:00,IGI,,,,,,,,,,,,,,,,,,,,,,,
01-09-2015 00:00,02-09-2015 00:00,IGI,,,,,,,,,,,,6.36,10.37,16.91,1.73,349.44,38.61,,,,,160.29,47.57
02-09-2015 00:00,03-09-2015 00:00,IGI,,,,,,,,,,,,5.29,10.24,15.44,1.76,354.79,38.02,,,,,114.63,56.71
03-09-2015 00:00,04-09-2015 00:00,IGI,,,,,,,,,,,,4.38,11.84,16.23,1.71,340.19,38.95,,,,,69.24,39.26
04-09-2015 00:00,05-09-2015 00:00,IGI,,,,,,,,,,,,6.14,8.94,15.11,1.77,356.46,37.93,,,,,157.3,65.34
05-09-2015 00:00,06-09-2015 00:00,IGI,,,,,,,,,,,,6.97,7.67,14.65,1.67,331.24,39.45,,,,,198.65,85.34
06-09-2015 00:00,07-09-2015 00:00,IGI,,,,,,,,,,,,6.11,8.9,14.85,1.7,340.03,38.98,,,,,158.67,84.39
07-09-2015 00:00,08-09-2015 00:00,IGI,,,,,,,,,,,,5.5,9.8,15.24,1.89,377.13,37.43,,,,,122.44,85.42
08-09-2015 00:00,09-09-2015 00:00,IGI,,,,,,,,,,,,5.77,9.21,14.98,1.64,328.38,40.09,,,,,138.44,90.45
09-09-2015 00:00,10-09-2015 00:00,IGI,,,,,,,,,,,,5.66,9.33,14.99,1.62,323.47,40.07,,,,,133.09,86.75
10-09-2015 00:00,11-09-2015 00:00,IGI,,,,,,,,,,,,5.71,9.24,14.94,1.58,315.47,40.83,,,,,135.28,88.23
11-09-2015 00:00,12-09-2015 00:00,IGI,,,,,,,,,,,,5.86,8.91,14.77,1.56,312.29,41.09,,,,,142.85,93.56
12-09-2015 00:00,13-09-2015 00:00,IGI,,,,,,,,,,,,6.75,7.68,14.43,1.78,354.16,37.82,,,,,187.18,124.78
13-09-2015 00:00,14-09-2015 00:00,IGI,,,,,,,,,,,,6.48,7.91,,1.8,,37.66,,,,,173.99,115.49
14-09-2015 00:00,15-09-2015 00:00,IGI,,,,,,,,,,,,7.32,7.13,,1.71,,39.02,,,,,216.04,145.1
15-09-2015 00:00,16-09-2015 00:00,IGI,,,,,,,,,,,,7.21,7.17,,1.83,,37.12,,,,,210.63,141.29
16-09-2015 00:00,17-09-2015 00:00,IGI,,,,,,,,,,,,6.72,7.8,,1.7,,38.89,,,,,186.06,123.99
17-09-2015 00:00,18-09-2015 00:00,IGI,,,,,,,,,,,,7.6,6.73,,1.75,,38.42,,,,,229.82,154.8
18-09-2015 00:00,19-09-2015 00:00,IGI,,,,,,,,,,,,5.54,9.42,,1.67,,39.34,,,,,127.07,82.49
19-09-2015 00:00,20-09-2015 00:00,IGI,,,,,,,,,,,,6.08,8.59,,1.61,,40.29,,,,,153.75,103.52
20-09-2015 00:00,21-09-2015 00:00,IGI,,,,,,,,,,,,5.93,8.9,,1.66,,39.8,,,,,146.4,96.21
21-09-2015 00:00,22-09-2015 00:00,IGI,,,,,,,,,,,,5.29,10.0,,1.62,,39.94,,,,,114.64,73.75
22-09-2015 00:00,23-09-2015 00:00,IGI,,,,,,,,,,,,5.47,9.69,,1.56,,40.89,,,,,123.35,79.95
23-09-2015 00:00,24-09-2015 00:00,IGI,,,,,,,,,,,,5.03,10.45,,1.41,,43.51,,,,,101.87,64.84
24-09-2015 00:00,25-09-2015 00:00,IGI,,,,,,,,,,,,5.54,9.3,,1.55,,41.32,,,,,126.88,82.35
25-09-2015 00:00,26-09-2015 00:00,IGI,,,,,,,,,,,,5.83,9.04,,1.79,,37.78,,,,,141.67,92.73
26-09-2015 00:00,27-09-2015 00:00,IGI,,,,,,,,,,,,5.96,8.95,,1.92,,36.37,,,,,148.06,97.37
27-09-2015 00:00,28-09-2015 00:00,IGI,,,,,,,,,,,,6.16,8.48,,1.77,,38.22,,,,,158.25,104.4
28-09-2015 00:00,29-09-2015 00:00,IGI,,,,,,,,,,,,6.04,8.62,,1.87,,36.66,,,,,152.1,100.22
29-09-2015 00:00,30-09-2015 00:00,IGI,,,,,,,,,,,,6.3,7.99,,1.92,,35.89,,,,,165.14,109.3
