"Date","Station","WS","WD","AT","RH","SR","BP","PM2.5","Temp","Aerosol_Type_Land","GC"
2017-07-11,"IHBAS",1.05,143.91,29.41,82.47,126.79,936.55,18,NA,1.81370422355493,3
2017-07-11,"IHBAS",1.05,143.91,29.41,82.47,126.79,936.55,18,NA,1.96250387356678,3
2017-07-11,"ITO",NA,NA,NA,NA,NA,NA,66.66,NA,1.81370422355493,3
2017-07-11,"ITO",NA,NA,NA,NA,NA,NA,66.66,NA,1.96250387356678,3
2017-07-11,"MM",NA,158.93,NA,72.83,100.48,736.73,0,NA,1.96250387356678,3
2017-07-11,"MM",NA,158.93,NA,72.83,100.48,736.73,0,NA,1.81370422355493,3
2017-07-11,"RKP",1.08,175.07,27.47,70.2,101.04,733.14,0,NA,1.96250387356678,3
2017-07-11,"RKP",1.08,175.07,27.47,70.2,101.04,733.14,0,NA,1.81370422355493,3
2017-07-11,"SHAD",1.36,164.12,NA,83.2,258.38,995.39,0,32.69,1.96250387356678,4
2017-07-11,"SHAD",1.36,164.12,NA,83.2,258.38,995.39,0,32.69,1.81370422355493,4
2017-07-11,"SIRI",0.24,145.47,NA,81.75,102.93,NA,32.47,28.96,1.85710412147505,2
2017-07-12,"DTU",0.58,86.58,NA,86.69,144.63,NA,25.04,30.38,1.85981087470449,0
2017-07-12,"DTU",0.58,86.58,NA,86.69,144.63,NA,25.04,30.38,1.87708947885939,0
2017-07-12,"IHBAS",1.02,108.02,30.8,91.74,127.95,995.72,14.22,NA,1.85981087470449,3
2017-07-12,"IHBAS",1.02,108.02,30.8,91.74,127.95,995.72,14.22,NA,1.87708947885939,3
2017-07-12,"ITO",NA,NA,NA,NA,NA,NA,52.41,NA,1.87708947885939,3
2017-07-12,"ITO",NA,NA,NA,NA,NA,NA,52.41,NA,1.85981087470449,3
2017-07-12,"MM",NA,149.41,NA,75.33,111.51,736.73,0,NA,1.87708947885939,3
2017-07-12,"MM",NA,149.41,NA,75.33,111.51,736.73,0,NA,1.85981087470449,3
2017-07-12,"RKP",1.6,151.94,26.44,72.53,116.56,732.63,0,NA,1.85981087470449,3
2017-07-12,"RKP",1.6,151.94,26.44,72.53,116.56,732.63,0,NA,1.87708947885939,3
2017-07-12,"SHAD",1.63,125.94,NA,89.82,257.8,996.67,0,31.34,1.85981087470449,4
2017-07-12,"SHAD",1.63,125.94,NA,89.82,257.8,996.67,0,31.34,1.87708947885939,4
2017-07-12,"SIRI",0.24,133.18,NA,81.47,84.58,NA,22.19,28.51,1.86166508388731,2
2017-07-13,"DTU",0.58,46.24,NA,72.67,193.3,NA,28.81,31.12,1.92868180197314,0
2017-07-13,"IHBAS",0.99,89.87,32.53,77.92,204.43,994.77,13.44,NA,1.92868180197314,3
2017-07-13,"ITO",NA,NA,NA,NA,NA,NA,53.76,NA,1.92868180197314,3
2017-07-13,"MM",NA,150.02,NA,63.36,142.17,736.33,0,NA,1.92868180197314,3
2017-07-13,"RKP",2.03,126.35,28.85,61.16,141.75,732.94,0,NA,1.92868180197314,3
2017-07-13,"SHAD",1.62,82.73,NA,74.17,375.51,995.88,0,33.34,1.92868180197314,4
2017-07-13,"SIRI",0.2,137.39,NA,71.06,141.48,NA,22.55,30.29,1.92868180197314,2
2017-07-14,"DTU",0.68,68.13,NA,75.79,261.86,NA,38.77,30.67,1.91867423661194,0
2017-07-14,"IHBAS",0.98,75.39,33.11,81.17,240.95,994,20.83,NA,1.91867423661194,3
2017-07-14,"ITO",NA,NA,NA,NA,NA,NA,54.11,NA,1.91867423661194,3
2017-07-14,"MM",NA,147.11,NA,64.14,130.06,736.38,0,NA,1.91867423661194,3
2017-07-14,"RKP",2.11,130.32,29.46,61.65,128.8,733.15,0,NA,1.91867423661194,3
2017-07-14,"SHAD",1.56,93.04,NA,75.2,352.83,995.3,0,33.88,1.91867423661194,4
2017-07-14,"SIRI",0.2,124.45,NA,70.41,138.39,NA,30.31,30.91,1.91867423661194,2
2017-07-15,"DTU",0.48,75.26,NA,71.62,172.13,NA,32.79,31.26,1.97008468335788,0
2017-07-15,"ITO",NA,NA,NA,NA,NA,NA,61.85,NA,1.97008468335788,3
2017-07-15,"MM",NA,128.86,NA,68.86,112.87,736.6,0,NA,1.97008468335788,3
2017-07-15,"RKP",1.85,133.31,28.55,67.25,101.4,733.25,0,NA,1.97008468335788,3
2017-07-15,"SHAD",1.6,107.36,NA,82.04,362.66,995.37,0,33.44,1.97008468335788,4
2017-07-15,"SIRI",0.21,120.26,NA,77.57,96.65,NA,32.35,30.01,1.97008468335788,2
2017-07-16,"DTU",0.35,71.94,NA,81.29,146.71,NA,48.78,30.57,1.80870674402337,0
2017-07-16,"DTU",0.35,71.94,NA,81.29,146.71,NA,48.78,30.57,1.94630872483221,0
2017-07-16,"IHBAS",0.99,80.47,33.4,85.16,168.28,993.26,26.8,NA,1.94630872483221,3
2017-07-16,"IHBAS",0.99,80.47,33.4,85.16,168.28,993.26,26.8,NA,1.80870674402337,3
2017-07-16,"ITO",NA,NA,NA,NA,NA,NA,61.04,NA,1.94630872483221,3
2017-07-16,"ITO",NA,NA,NA,NA,NA,NA,61.04,NA,1.80870674402337,3
2017-07-16,"MM",NA,134.26,NA,69.02,117.53,736.59,0,NA,1.94630872483221,3
2017-07-16,"MM",NA,134.26,NA,69.02,117.53,736.59,0,NA,1.80870674402337,3
2017-07-16,"RKP",1.58,137.62,29.36,67.33,114.05,733.3,0,NA,1.94630872483221,3
2017-07-16,"RKP",1.58,137.62,29.36,67.33,114.05,733.3,0,NA,1.80870674402337,3
2017-07-16,"SHAD",1.46,105.76,NA,82.94,362.96,994.79,0,33.99,1.80870674402337,4
2017-07-16,"SHAD",1.46,105.76,NA,82.94,362.96,994.79,0,33.99,1.94630872483221,4
2017-07-16,"SIRI",0.24,129.47,NA,77.12,116.27,NA,39,30.87,1.8363474944101,2
2017-07-17,"DTU",0.46,129.6,NA,96.29,68.9,NA,43.45,29.28,1.69397270530579,0
2017-07-17,"IHBAS",0.95,84.47,31.31,93.88,70.74,980.57,47.55,NA,1.69397270530579,3
2017-07-17,"ITO",NA,NA,NA,NA,NA,NA,67.85,NA,1.69397270530579,3
2017-07-17,"MM",NA,178.72,NA,77.91,52.36,736.97,0,NA,1.69397270530579,3
2017-07-17,"RKP",1.22,134.45,27.33,73.66,70.95,733.23,0,NA,1.69397270530579,3
2017-07-17,"SHAD",1.17,84.52,NA,92.78,154.57,995.2,0,32.18,1.69397270530579,4
2017-07-17,"SIRI",0.13,135.35,NA,85.25,60.07,NA,33.53,29.08,1.69397270530579,2
2017-07-18,"DTU",0.42,85.06,NA,77.61,208.42,NA,40.92,30.98,1.9867263563222,0
2017-07-18,"DTU",0.42,85.06,NA,77.61,208.42,NA,40.92,30.98,1.82408711161175,0
2017-07-18,"IHBAS",0.94,91.93,34.65,72.76,303.53,993.86,21.62,NA,1.9867263563222,3
2017-07-18,"IHBAS",0.94,91.93,34.65,72.76,303.53,993.86,21.62,NA,1.82408711161175,3
2017-07-18,"ITO",NA,NA,NA,NA,NA,NA,68.99,NA,1.82408711161175,3
2017-07-18,"ITO",NA,NA,NA,NA,NA,NA,68.99,NA,1.9867263563222,3
2017-07-18,"MM",NA,167.03,NA,66.8,153.42,736.48,0,NA,1.82408711161175,3
2017-07-18,"MM",NA,167.03,NA,66.8,153.42,736.48,0,NA,1.9867263563222,3
2017-07-18,"RKP",1.07,143.64,29.9,64.37,147.06,733.32,0,NA,1.9867263563222,3
2017-07-18,"RKP",1.07,143.64,29.9,64.37,147.06,733.32,0,NA,1.82408711161175,3
2017-07-18,"SHAD",1.15,82.24,NA,74.32,327.84,995.07,0,34.42,1.9867263563222,4
2017-07-18,"SHAD",1.15,82.24,NA,74.32,327.84,995.07,0,34.42,1.82408711161175,4
2017-07-18,"SIRI",0.16,136.03,NA,73.76,163.52,NA,38.04,31.45,1.94605127241995,2
2017-07-19,"DTU",0.33,127.75,NA,71.09,246.84,NA,47.76,31.7,1.95356189405648,0
2017-07-19,"IHBAS",0.89,98.61,35.2,77.33,253.44,992.03,31.87,NA,1.95356189405648,3
2017-07-19,"ITO",NA,NA,NA,NA,NA,NA,83.55,NA,1.95356189405648,3
2017-07-19,"MM",NA,247.38,NA,66.04,136.51,736.48,0,NA,1.95356189405648,3
2017-07-19,"RKP",0.69,198.29,30.16,66.08,137.4,733.41,0,NA,1.95356189405648,3
2017-07-19,"SHAD",0.77,100.38,NA,68.31,260.83,993.79,0,35.51,1.95356189405648,4
2017-07-19,"SIRI",0.1,161.35,NA,69.21,150.98,NA,57.28,32.5,1.95356189405648,2
2017-07-20,"DTU",0.54,73.75,NA,88.87,140.54,NA,34.81,29.87,1.73561151079137,0
2017-07-20,"DTU",0.54,73.75,NA,88.87,140.54,NA,34.81,29.87,1.91469372416385,0
2017-07-20,"IHBAS",0.94,73.52,31.34,82.65,132.6,976.11,25.89,NA,1.73561151079137,3
2017-07-20,"IHBAS",0.94,73.52,31.34,82.65,132.6,976.11,25.89,NA,1.91469372416385,3
2017-07-20,"ITO",NA,NA,NA,NA,NA,NA,62.81,NA,1.91469372416385,3
2017-07-20,"ITO",NA,NA,NA,NA,NA,NA,62.81,NA,1.73561151079137,3
2017-07-20,"MM",NA,186.38,NA,75.86,104.55,736.8,0,NA,1.73561151079137,3
2017-07-20,"MM",NA,186.38,NA,75.86,104.55,736.8,0,NA,1.91469372416385,3
2017-07-20,"RKP",1.39,143.36,26.9,75.57,104.73,733.05,0,NA,1.91469372416385,3
2017-07-20,"RKP",1.39,143.36,26.9,75.57,104.73,733.05,0,NA,1.73561151079137,3
2017-07-20,"SHAD",1.31,70.8,NA,89.54,260.36,993.4,0,32.23,1.91469372416385,4
2017-07-20,"SHAD",1.31,70.8,NA,89.54,260.36,993.4,0,32.23,1.73561151079137,4
2017-07-20,"SIRI",0.13,133.06,NA,86.4,67.11,NA,27.02,28.92,1.90645597198092,2
2017-07-21,"DTU",0.71,41.23,NA,79.79,236.87,NA,25.04,30.79,1.79907975460123,0
2017-07-21,"IHBAS",0.9,48.78,27.83,87,5.33,892.24,38.42,NA,1.79907975460123,3
2017-07-21,"ITO",NA,NA,NA,NA,NA,NA,45.53,NA,1.79907975460123,3
2017-07-21,"MM",NA,171.79,NA,65.16,145.85,736.35,0,NA,1.79907975460123,3
2017-07-21,"RKP",1.99,107.27,29.36,65.21,140.39,733.09,0,NA,1.79907975460123,3
2017-07-21,"SHAD",1.52,68.06,NA,79.61,330.94,993.38,0,33.89,1.79907975460123,4
2017-07-21,"SIRI",0.16,139.59,NA,76.34,154.46,NA,21.65,30.93,1.79907975460123,2
2017-07-22,"DTU",0.72,71.22,NA,89.27,157.07,NA,24.18,29.77,1.76494809985417,0
2017-07-22,"IHBAS",1,105.94,32.23,83.67,173.55,992.62,45.86,NA,1.76494809985417,3
2017-07-22,"ITO",NA,NA,NA,NA,NA,NA,49.2,NA,1.76494809985417,3
2017-07-22,"MM",NA,138.88,NA,72.64,108.49,736.73,0,NA,1.76494809985417,3
2017-07-22,"RKP",2.78,100.24,26.91,72.57,103.03,732.38,0,NA,1.76494809985417,3
2017-07-22,"SHAD",1.11,95.04,NA,87.82,236.96,993.79,0,32.11,1.76494809985417,4
2017-07-22,"SIRI",0.22,126.99,NA,85.43,108.76,NA,19.29,28.57,1.76494809985417,2
2017-07-23,"DTU",0.56,74.09,NA,94.68,169.44,NA,31.93,29.35,1.98258894776684,0
2017-07-23,"IHBAS",0.98,92.97,29.84,90.52,61.39,975.07,64.59,NA,1.98258894776684,3
2017-07-23,"ITO",NA,NA,NA,NA,NA,NA,45.84,NA,1.98258894776684,3
2017-07-23,"MM",NA,139.8,NA,78.32,109.14,736.79,0,NA,1.98258894776684,3
2017-07-23,"RKP",2.45,90.78,26.42,76.11,104.94,732.47,0,NA,1.98258894776684,3
2017-07-23,"SHAD",0.33,92.13,NA,93.96,227.82,993.36,0,31.36,1.98258894776684,4
2017-07-23,"SIRI",0.2,125.5,NA,91.99,102.4,NA,22.38,27.73,1.98258894776684,2
2017-07-24,"DTU",0.45,77.77,NA,88.71,192.83,NA,22.46,29.91,1.9692429022082,0
2017-07-24,"DTU",0.45,77.77,NA,88.71,192.83,NA,22.46,29.91,1.65952715103098,0
2017-07-24,"IHBAS",1.02,113.25,31.03,84.21,114.37,980.98,42.34,NA,1.9692429022082,3
2017-07-24,"IHBAS",1.02,113.25,31.03,84.21,114.37,980.98,42.34,NA,1.65952715103098,3
2017-07-24,"ITO",NA,NA,NA,NA,NA,NA,43.7,NA,1.9692429022082,3
2017-07-24,"ITO",NA,NA,NA,NA,NA,NA,43.7,NA,1.65952715103098,3
2017-07-24,"MM",NA,133.1,NA,75.9,125.66,736.65,0,NA,1.9692429022082,3
2017-07-24,"MM",NA,133.1,NA,75.9,125.66,736.65,0,NA,1.65952715103098,3
2017-07-24,"RKP",2.02,113.94,26.59,74.62,118.34,732.82,0,NA,1.65952715103098,3
2017-07-24,"RKP",2.02,113.94,26.59,74.62,118.34,732.82,0,NA,1.9692429022082,3
2017-07-24,"SHAD",0.34,107.94,NA,90.86,237.93,992.46,0,31.58,1.65952715103098,4
2017-07-24,"SHAD",0.34,107.94,NA,90.86,237.93,992.46,0,31.58,1.9692429022082,4
2017-07-24,"SIRI",0.27,122.86,NA,89.67,116.07,NA,17.08,28.09,1.68303437817993,2
2017-07-25,"DTU",0.49,74.55,NA,92.65,147.63,NA,31.31,29.57,1.85734939759036,0
2017-07-25,"DTU",0.49,74.55,NA,92.65,147.63,NA,31.31,29.57,1.83843881200435,0
2017-07-25,"IHBAS",0.96,98.88,29.88,84.03,107.83,956.2,52.18,NA,1.85734939759036,3
2017-07-25,"IHBAS",0.96,98.88,29.88,84.03,107.83,956.2,52.18,NA,1.83843881200435,3
2017-07-25,"ITO",NA,NA,NA,NA,NA,NA,55.98,NA,1.83843881200435,3
2017-07-25,"ITO",NA,NA,NA,NA,NA,NA,55.98,NA,1.85734939759036,3
2017-07-25,"MM",NA,133.02,NA,79.97,104.35,736.86,0,NA,1.85734939759036,3
2017-07-25,"MM",NA,133.02,NA,79.97,104.35,736.86,0,NA,1.83843881200435,3
2017-07-25,"RKP",2.07,101.77,26.25,76.89,104.57,732.48,0,NA,1.83843881200435,3
2017-07-25,"RKP",2.07,101.77,26.25,76.89,104.57,732.48,0,NA,1.85734939759036,3
2017-07-25,"SHAD",0.32,101.99,NA,95.11,227.39,992.83,0,31.11,1.85734939759036,4
2017-07-25,"SHAD",0.32,101.99,NA,95.11,227.39,992.83,0,31.11,1.83843881200435,4
2017-07-25,"SIRI",0.19,122.57,NA,92.39,86.68,NA,22.02,27.78,1.85154609658332,2
2017-07-26,"DTU",0.43,87.28,NA,84.12,217.31,NA,26.88,30.44,1.67373412059402,0
2017-07-26,"IHBAS",0.92,91.32,31.16,76.97,117.13,961.04,45.98,NA,1.67373412059402,3
2017-07-26,"ITO",NA,NA,NA,NA,NA,NA,51.02,NA,1.67373412059402,3
2017-07-26,"MM",NA,141.83,NA,74.43,46.15,736.71,0,NA,1.67373412059402,3
2017-07-26,"RKP",1.15,141.57,28.09,68.83,141.08,732.74,0,NA,1.67373412059402,3
2017-07-26,"SHAD",0.32,107.19,NA,84.17,268.41,994.59,0,32.76,1.67373412059402,4
2017-07-26,"SIRI",0.23,121.96,NA,80.56,134.91,NA,21.25,29.72,1.67373412059402,2
2017-07-27,"DTU",0.46,92.33,NA,78.74,178.99,NA,28.39,30.8,1.75226951785354,0
2017-07-27,"DTU",0.46,92.33,NA,78.74,178.99,NA,28.39,30.8,1.98696947133284,0
2017-07-27,"IHBAS",0.98,92.51,33.55,75.78,145.45,1004.83,39.34,NA,1.75226951785354,3
2017-07-27,"IHBAS",0.98,92.51,33.55,75.78,145.45,1004.83,39.34,NA,1.98696947133284,3
2017-07-27,"ITO",NA,NA,NA,NA,NA,NA,52.97,NA,1.98696947133284,3
2017-07-27,"ITO",NA,NA,NA,NA,NA,NA,52.97,NA,1.75226951785354,3
2017-07-27,"MM",NA,158.55,NA,67.49,136.83,736.44,0,NA,1.75226951785354,3
2017-07-27,"MM",NA,158.55,NA,67.49,136.83,736.44,0,NA,1.98696947133284,3
2017-07-27,"RKP",1.64,112.63,28.9,64.59,132.94,732.83,0,NA,1.98696947133284,3
2017-07-27,"RKP",1.64,112.63,28.9,64.59,132.94,732.83,0,NA,1.75226951785354,3
2017-07-27,"SHAD",0.32,97.39,NA,74.65,242.86,996.07,0,33.79,1.75226951785354,4
2017-07-27,"SHAD",0.32,97.39,NA,74.65,242.86,996.07,0,33.79,1.98696947133284,4
2017-07-27,"SIRI",0.2,141,NA,77.21,116.03,NA,24.98,30.13,1.83475075232239,2
2017-07-28,"DTU",0.69,86.89,NA,81.7,189.16,NA,31.7,30.44,1.80666237942122,0
2017-07-28,"DTU",0.69,86.89,NA,81.7,189.16,NA,31.7,30.44,1.79978481126154,0
2017-07-28,"IHBAS",0.97,68.96,32.01,86.95,46.83,1001.28,63.06,NA,1.79978481126154,3
2017-07-28,"IHBAS",0.97,68.96,32.01,86.95,46.83,1001.28,63.06,NA,1.80666237942122,3
2017-07-28,"ITO",NA,NA,NA,NA,NA,NA,50.46,NA,1.80666237942122,3
2017-07-28,"ITO",NA,NA,NA,NA,NA,NA,50.46,NA,1.79978481126154,3
2017-07-28,"MM",NA,159.46,NA,67.73,135.61,736.55,0,NA,1.80666237942122,3
2017-07-28,"MM",NA,159.46,NA,67.73,135.61,736.55,0,NA,1.79978481126154,3
2017-07-28,"RKP",1.99,105.86,28.33,67.6,130.06,732.83,0,NA,1.80666237942122,3
2017-07-28,"RKP",1.99,105.86,28.33,67.6,130.06,732.83,0,NA,1.79978481126154,3
2017-07-28,"SHAD",0.32,79.59,NA,81.39,237.49,996.58,0,33.06,1.80666237942122,4
2017-07-28,"SHAD",0.32,79.59,NA,81.39,237.49,996.58,0,33.06,1.79978481126154,4
2017-07-28,"SIRI",0.21,144.65,NA,80.09,127,NA,25.38,29.61,1.80512912768849,2
2017-07-29,"DTU",0.55,86.36,NA,82.26,171.06,NA,39.95,30.39,1.9199883194627,0
2017-07-29,"ITO",NA,NA,NA,NA,NA,NA,56.01,NA,1.9199883194627,3
2017-07-29,"MM",NA,132.73,NA,70.66,120.68,736.59,0,NA,1.9199883194627,3
2017-07-29,"RKP",2.18,131.7,27.82,69.2,126.75,732.73,0,NA,1.9199883194627,3
2017-07-29,"SHAD",0.33,127.58,NA,84.53,225.56,996.53,0,32.72,1.9199883194627,4
2017-07-29,"SIRI",0.41,130.02,NA,81.81,135.01,NA,26.75,29.39,1.9199883194627,2
2017-07-30,"DTU",0.38,140.32,NA,76.58,204.75,NA,13.08,30.78,1.88022488389147,0
2017-07-30,"MM",NA,153.11,NA,68.5,105.01,736.53,0,NA,1.88022488389147,3
2017-07-30,"RKP",0.98,203.51,28.07,67.28,114.5,732.64,0,NA,1.88022488389147,3
2017-07-30,"SHAD",0.32,161.54,NA,82.59,227.32,996.08,0,32.68,1.88022488389147,4
2017-07-30,"SIRI",0.29,143.48,NA,75.39,121.22,NA,10.46,29.45,1.88022488389147,2
2017-07-31,"DTU",0.32,167.2,NA,98.57,76.18,NA,21.41,28.74,1.90201796337338,0
2017-07-31,"IHBAS",0.87,150.02,29.79,94.71,50.77,1001.61,53.08,NA,1.90201796337338,3
2017-07-31,"ITO",NA,NA,NA,NA,NA,NA,48.72,NA,1.90201796337338,3
2017-07-31,"MM",NA,230.08,NA,82.58,54.31,737,0,NA,1.90201796337338,3
2017-07-31,"RKP",0.72,210.36,25.63,79.66,62.26,732.43,0,NA,1.90201796337338,3
2017-07-31,"SHAD",0.3,172.03,NA,97.29,171.74,996.42,0,30.69,1.90201796337338,4
2017-07-31,"SIRI",0.15,222.02,NA,92.07,46.68,NA,18.07,27.53,1.90201796337338,2
2017-08-01,"DTU",0.35,230.11,NA,97.87,116.42,NA,20.24,29.03,1.99277210884354,0
2017-08-01,"DTU",0.35,230.11,NA,97.87,116.42,NA,20.24,29.03,1.84330132166968,0
2017-08-01,"IHBAS",1.03,249.75,29.88,65.46,69.63,970.81,50.52,NA,1.84330132166968,3
2017-08-01,"IHBAS",1.03,249.75,29.88,65.46,69.63,970.81,50.52,NA,1.99277210884354,3
2017-08-01,"ITO",NA,NA,NA,NA,NA,NA,41.21,NA,1.84330132166968,3
2017-08-01,"ITO",NA,NA,NA,NA,NA,NA,41.21,NA,1.99277210884354,3
2017-08-01,"MM",NA,233.66,NA,83.42,86.75,736.96,0,NA,1.84330132166968,3
2017-08-01,"MM",NA,233.66,NA,83.42,86.75,736.96,0,NA,1.99277210884354,3
2017-08-01,"RKP",1.04,229.42,25.19,81.71,75.31,732.29,0,NA,1.99277210884354,3
2017-08-01,"RKP",1.04,229.42,25.19,81.71,75.31,732.29,0,NA,1.84330132166968,3
2017-08-01,"SHAD",0.31,248.92,NA,97.55,158.51,996.39,0,30.77,1.84330132166968,4
2017-08-01,"SHAD",0.31,248.92,NA,97.55,158.51,996.39,0,30.77,1.99277210884354,4
2017-08-01,"SIRI",0.28,265.12,NA,92.97,74.12,NA,17.22,27.17,1.86269480071714,2
2017-08-02,"DTU",0.35,241.51,NA,93.58,140.56,NA,31.46,29.46,1.65905108977504,0
2017-08-02,"IHBAS",0.97,263.87,30.17,49.96,75.6,961.09,40.13,NA,1.65905108977504,3
2017-08-02,"ITO",NA,NA,NA,NA,NA,NA,53.74,NA,1.65905108977504,3
2017-08-02,"MM",NA,243.26,NA,77.26,136.91,736.69,0,NA,1.65905108977504,3
2017-08-02,"RKP",1.11,231.4,26.79,73.19,94.38,732.67,0,NA,1.65905108977504,3
2017-08-02,"SHAD",0.69,179.89,NA,87.09,182.2,995.85,0,31.97,1.65905108977504,4
2017-08-02,"SIRI",0.29,273.71,NA,84.87,67.91,NA,28.62,28.46,1.65905108977504,2
2017-08-03,"DTU",0.55,230.09,NA,85.91,194.77,NA,32.68,30.1,1.7970293179874,0
2017-08-03,"DTU",0.55,230.09,NA,85.91,194.77,NA,32.68,30.1,1.96726578973793,0
2017-08-03,"IHBAS",0.86,199.24,26.43,46.29,111.71,768.31,43.31,NA,1.96726578973793,3
2017-08-03,"IHBAS",0.86,199.24,26.43,46.29,111.71,768.31,43.31,NA,1.7970293179874,3
2017-08-03,"ITO",NA,NA,NA,NA,NA,NA,50.59,NA,1.7970293179874,3
2017-08-03,"ITO",NA,NA,NA,NA,NA,NA,50.59,NA,1.96726578973793,3
2017-08-03,"RKP",1.88,231.23,28.1,66.42,130.36,732.86,0,NA,1.7970293179874,3
2017-08-03,"RKP",1.88,231.23,28.1,66.42,130.36,732.86,0,NA,1.96726578973793,3
2017-08-03,"SHAD",2.4,65.37,NA,76.94,224.79,993.3,0,32.88,1.7970293179874,4
2017-08-03,"SHAD",2.4,65.37,NA,76.94,224.79,993.3,0,32.88,1.96726578973793,4
2017-08-03,"SIRI",0.4,272.96,NA,76.24,130.68,NA,26.55,29.59,1.8713296520291,2
2017-08-04,"DTU",0.44,216.57,NA,85.84,161.61,NA,45.5,29.99,1.86870994352434,0
2017-08-04,"IHBAS",1.05,181.83,32.13,85.97,68.79,992.48,62.02,NA,1.86870994352434,3
2017-08-04,"ITO",NA,NA,NA,NA,NA,NA,81.53,NA,1.86870994352434,3
2017-08-04,"RKP",1.39,210.03,28.21,65.66,133.11,732.57,0,NA,1.86870994352434,3
2017-08-04,"SHAD",1.8,123.72,NA,76.53,204.62,992.61,0,32.66,1.86870994352434,4
2017-08-04,"SIRI",0.31,235.7,NA,74.71,147.89,NA,44.89,29.75,1.86870994352434,2
2017-08-05,"DTU",0.29,225.56,NA,80.56,180.6,NA,59.33,30.5,1.88724751281278,0
2017-08-05,"DTU",0.29,225.56,NA,80.56,180.6,NA,59.33,30.5,1.89632517507761,0
2017-08-05,"IHBAS",1.01,229.66,31.89,79.24,59.69,993.95,49.6,NA,1.88724751281278,3
2017-08-05,"IHBAS",1.01,229.66,31.89,79.24,59.69,993.95,49.6,NA,1.89632517507761,3
2017-08-05,"ITO",NA,NA,NA,NA,NA,NA,84.66,NA,1.88724751281278,3
2017-08-05,"ITO",NA,NA,NA,NA,NA,NA,84.66,NA,1.89632517507761,3
2017-08-05,"MM",NA,252.25,NA,63.37,118.41,736.39,0,NA,1.88724751281278,3
2017-08-05,"MM",NA,252.25,NA,63.37,118.41,736.39,0,NA,1.89632517507761,3
2017-08-05,"RKP",0.7,218.24,28.79,63.08,117.49,732.59,0,NA,1.89632517507761,3
2017-08-05,"RKP",0.7,218.24,28.79,63.08,117.49,732.59,0,NA,1.88724751281278,3
2017-08-05,"SHAD",0.93,128.45,NA,68.42,191.93,994.52,0,7.28,1.89632517507761,4
2017-08-05,"SHAD",0.93,128.45,NA,68.42,191.93,994.52,0,7.28,1.88724751281278,4
2017-08-05,"SIRI",0.21,251.94,NA,70.96,117.98,NA,53.31,30.38,1.89565411187876,2
2017-08-06,"DTU",0.27,226.19,NA,84.14,202.96,NA,69.91,30.42,1.74930474386361,0
2017-08-06,"IHBAS",0.8,150.14,25.83,32.46,9.64,768.97,64.5,NA,1.74930474386361,3
2017-08-06,"ITO",NA,NA,NA,NA,NA,NA,85.76,NA,1.74930474386361,3
2017-08-06,"MM",NA,256.76,NA,69.02,113.49,736.57,0,NA,1.74930474386361,3
2017-08-06,"RKP",0.61,215.51,29.46,65.4,113.59,732.67,0,NA,1.74930474386361,3
2017-08-06,"SHAD",0.9,193.88,NA,70.19,217.82,995.61,0,0,1.74930474386361,4
2017-08-06,"SIRI",0.23,218.05,NA,76.25,149.97,NA,62.02,30.64,1.74930474386361,2
2017-08-07,"DTU",0.28,174.68,NA,92.08,127.87,NA,43.7,29.6,1.89278302974406,0
2017-08-07,"IHBAS",0.9,49.9,31.83,NA,233.88,998.21,78.29,NA,1.89278302974406,3
2017-08-07,"ITO",NA,NA,NA,NA,NA,NA,75.74,NA,1.89278302974406,3
2017-08-07,"MM",NA,231.41,NA,81.13,82.06,736.86,0,NA,1.89278302974406,3
2017-08-07,"RKP",0.58,172.43,26.8,79.19,75.22,732.33,0,NA,1.89278302974406,3
2017-08-07,"SHAD",0.82,229.89,NA,88.86,157.9,996.63,0,0,1.89278302974406,4
2017-08-07,"SIRI",0.1,188.06,NA,90.83,68.13,NA,56.36,28.65,1.89278302974406,2
2017-08-08,"DTU",0.35,137.25,NA,92.96,164.56,NA,41.76,29.63,1.95408832531701,0
2017-08-08,"IHBAS",0.84,69.89,33.26,81.83,335.87,1004.84,41.81,NA,1.95408832531701,3
2017-08-08,"ITO",NA,NA,NA,NA,NA,NA,70.74,NA,1.95408832531701,3
2017-08-08,"MM",NA,203.24,NA,78.85,115.82,736.74,0,NA,1.95408832531701,3
2017-08-08,"RKP",0.79,168.5,27.71,76.15,117.39,732.5,0,NA,1.95408832531701,3
2017-08-08,"SHAD",0.79,230.06,NA,87.32,206.04,996.85,0,0,1.95408832531701,4
2017-08-08,"SIRI",0.13,145.23,NA,89.14,121.15,NA,37.42,29.5,1.95408832531701,2
2017-08-09,"DTU",0.27,212.86,NA,99.66,81.32,NA,57.51,28.89,1.71799257232213,0
2017-08-09,"DTU",0.27,212.86,NA,99.66,81.32,NA,57.51,28.89,1.99421178072863,0
2017-08-09,"IHBAS",0.92,190.45,32.4,85.51,130.07,1001.21,1160.56,NA,1.71799257232213,3
2017-08-09,"IHBAS",0.92,190.45,32.4,85.51,130.07,1001.21,1160.56,NA,1.99421178072863,3
2017-08-09,"ITO",NA,NA,NA,NA,NA,NA,82.04,NA,1.71799257232213,3
2017-08-09,"ITO",NA,NA,NA,NA,NA,NA,82.04,NA,1.99421178072863,3
2017-08-09,"MM",NA,260.52,NA,86.57,54.11,737,0,NA,1.99421178072863,3
