From.Date,To.Date,Code,WS,WD,AT,RH,SR,BP,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Temp,NH3,SO2,CH4
11-12-2017 00:00,12-12-2017 00:00,BC,0.22,2.35,17.08,60.76,14.87,985.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-12-2017 00:00,13-12-2017 00:00,BC,0.1,2.05,15.92,75.03,19.63,987.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13-12-2017 00:00,14-12-2017 00:00,BC,NA,2.2,15.14,71.7,23.59,989.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14-12-2017 00:00,15-12-2017 00:00,BC,0.1,2.18,12.16,74.1,20.8,990.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15-12-2017 00:00,16-12-2017 00:00,BC,NA,NA,8.75,81.5,NA,989.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16-12-2017 00:00,17-12-2017 00:00,BC,0.1,2,8.91,81.94,16.73,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-12-2017 00:00,19-12-2017 00:00,BC,NA,NA,NA,NA,NA,NA,114.36,68.88,8.83,47.95,56.78,0.93,NA,27.98,NA,NA,NA,NA
19-12-2017 00:00,20-12-2017 00:00,BC,NA,NA,NA,NA,NA,NA,167.17,105.79,6.63,64.43,9.17,0.76,NA,31.74,NA,NA,NA,NA
20-12-2017 00:00,21-12-2017 00:00,BC,NA,NA,NA,NA,NA,NA,284.36,177.72,5.31,76.01,0,0.66,NA,43.54,NA,NA,NA,NA
21-12-2017 00:00,22-12-2017 00:00,BC,NA,NA,14.94,60.42,NA,989.53,280.67,175.42,5.59,72.55,0,0.68,NA,43.08,NA,NA,NA,NA
22-12-2017 00:00,23-12-2017 00:00,BC,0.24,2.7,17.43,46.26,21.13,988.67,133.11,83.19,9.03,50.85,0,0.94,NA,24.64,NA,NA,NA,NA
23-12-2017 00:00,24-12-2017 00:00,BC,0.14,2.47,16.14,47.04,21.71,986.38,106.03,66.27,9.41,46.31,0,0.97,NA,21.25,NA,NA,NA,NA
24-12-2017 00:00,25-12-2017 00:00,BC,NA,NA,15.03,54.89,20.2,987.14,216.73,135.46,6.11,66.04,0,0.72,NA,35.09,NA,NA,NA,NA
25-12-2017 00:00,26-12-2017 00:00,BC,0.11,2.33,15.28,57.51,22.39,988.41,205.99,24.14,3.63,113.63,0,0.54,NA,12.77,NA,NA,NA,NA
26-12-2017 00:00,27-12-2017 00:00,BC,NA,NA,NA,NA,NA,NA,228.46,164.92,4.88,94.64,3.45,0.63,NA,25.01,NA,NA,NA,NA
27-12-2017 00:00,28-12-2017 00:00,BC,NA,NA,NA,NA,NA,NA,253.74,158.59,5.59,72.07,0,0.68,NA,39.72,NA,NA,NA,NA
28-12-2017 00:00,29-12-2017 00:00,BC,0.1,2.7,17.11,47.93,19.59,987.81,248.85,155.53,5.8,69.51,0,0.7,NA,39.11,NA,NA,NA,NA
29-12-2017 00:00,30-12-2017 00:00,BC,NA,NA,15.55,54.56,19.94,988.33,204.56,127.85,5.93,70.28,0,0.7,NA,33.57,NA,NA,NA,NA
30-12-2017 00:00,31-12-2017 00:00,BC,0.6,2,14.55,62.35,21.23,988.29,275.84,172.47,5.48,72.86,42.9,0.68,NA,42.41,NA,NA,NA,NA
31-12-2017 00:00,01-01-2018 00:00,BC,0.12,2.67,12.87,73.16,17.04,986.69,293.74,183.59,5.5,73.7,61.7,0.68,NA,44.69,NA,NA,NA,NA
01-01-2018 00:00,02-01-2018 00:00,BC,0.14,2.36,12.9,75.1,30.26,986.21,192.91,120.57,6.79,61.68,0,0.77,NA,32.11,NA,NA,NA,NA
31-12-2013 00:00,01-01-2014 00:00,CRRI,NA,NA,NA,NA,NA,NA,92.39,43.14,12.2,10.42,NA,1.52,NA,29.54,NA,NA,NA,NA
31-12-2014 00:00,01-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,276.2,176.77,20.22,35.07,NA,1.12,NA,87.94,NA,NA,NA,NA
01-01-2015 00:00,02-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,652.51,431.03,50.27,40.83,NA,0.69,NA,157.4,NA,NA,NA,NA
02-01-2015 00:00,03-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,247.86,158.63,21.07,40.91,NA,1.38,NA,64.81,NA,NA,NA,NA
03-01-2015 00:00,04-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,138.26,88.48,10.49,40.93,NA,1.52,NA,58.63,NA,NA,NA,NA
04-01-2015 00:00,05-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,238.57,152.69,15.56,40.35,NA,1.3,NA,73.68,NA,NA,NA,NA
05-01-2015 00:00,06-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,220.85,141.34,13.72,37.57,NA,1.46,NA,57.56,NA,NA,NA,NA
06-01-2015 00:00,07-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,261.4,167.29,16.72,36.44,NA,1.16,NA,79.41,NA,NA,NA,NA
07-01-2015 00:00,08-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,379.23,242.71,24.41,34.62,NA,1.03,NA,95.71,NA,NA,NA,NA
08-01-2015 00:00,09-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,370.03,236.82,22.76,34.64,NA,1.03,NA,98.73,NA,NA,NA,NA
09-01-2015 00:00,10-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,400.3,256.19,23.48,33.99,NA,1.15,NA,88.98,NA,NA,NA,NA
10-01-2015 00:00,11-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,363.56,232.68,22.03,35.46,NA,1.25,NA,77.58,NA,NA,NA,NA
11-01-2015 00:00,12-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,380.25,243.36,23.7,35.24,NA,1.03,NA,101.36,NA,NA,NA,NA
12-01-2015 00:00,13-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,353.59,226.29,21.21,34.27,NA,1.11,NA,87.69,NA,NA,NA,NA
13-01-2015 00:00,14-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,299.82,191.89,19.62,33.25,NA,1.05,NA,96.68,NA,NA,NA,NA
14-01-2015 00:00,15-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,220.9,141.38,14.58,34.7,NA,1.07,NA,95.22,NA,NA,NA,NA
15-01-2015 00:00,16-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,303.71,194.38,18.81,36.61,NA,0.98,NA,111.45,NA,NA,NA,NA
16-01-2015 00:00,17-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,314.47,192.58,12.53,33.84,NA,1.42,NA,79.32,NA,NA,NA,NA
17-01-2015 00:00,18-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,348.65,223.14,9.35,22.86,NA,2.15,0,45.22,NA,NA,NA,NA
18-01-2015 00:00,19-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,340.82,218.13,14.47,17.77,NA,3.33,NA,22.78,NA,NA,NA,NA
19-01-2015 00:00,20-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,298.71,191.18,14.41,17.75,NA,3.6,NA,22,NA,NA,NA,NA
20-01-2015 00:00,21-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,249.68,159.8,14.2,17.66,NA,2.95,NA,27.76,NA,NA,NA,NA
21-01-2015 00:00,22-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,250.65,160.42,13.99,17.6,NA,3.12,NA,25.47,NA,NA,NA,NA
22-01-2015 00:00,23-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,165.12,105.68,14.19,17.69,NA,4.02,NA,16.95,NA,NA,NA,NA
23-01-2015 00:00,24-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,152.34,97.49,14.58,17.83,NA,3.6,NA,21.5,NA,NA,NA,NA
24-01-2015 00:00,25-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,203.82,130.44,14.56,17.79,NA,4.8,NA,14.02,NA,NA,NA,NA
25-01-2015 00:00,26-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,199.15,127.45,14.5,17.76,NA,4.06,NA,21.98,NA,NA,NA,NA
26-01-2015 00:00,27-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,148.38,94.96,14.6,17.81,NA,4.19,NA,17.38,NA,NA,NA,NA
27-01-2015 00:00,28-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,210.94,135,14.72,17.89,NA,4.56,NA,15.58,NA,NA,NA,NA
28-01-2015 00:00,29-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,177.94,113.88,14.42,17.73,NA,4.85,NA,14.17,NA,NA,NA,NA
29-01-2015 00:00,30-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,278.2,178.05,14.43,17.77,NA,4.92,NA,15.02,NA,NA,NA,NA
30-01-2015 00:00,31-01-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,260.81,166.92,13.8,16.37,NA,5.66,NA,12.42,NA,NA,NA,NA
31-01-2015 00:00,01-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,212.87,136.24,10.33,15.74,NA,5.4,NA,13.9,NA,NA,NA,NA
01-02-2015 00:00,02-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,377.32,241.48,7.46,22.56,NA,3.64,0,23.82,NA,NA,NA,NA
02-02-2015 00:00,03-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,196.07,125.37,5.98,28.47,NA,2.79,NA,33.94,NA,NA,NA,NA
03-02-2015 00:00,04-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,195.5,125.06,6.77,24.86,NA,3.26,NA,25.75,NA,NA,NA,NA
04-02-2015 00:00,05-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,150.19,87.54,7.55,21.21,NA,3.71,NA,20.55,NA,NA,NA,NA
05-02-2015 00:00,06-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,164.85,82.73,7.89,21.79,NA,1.99,0,37.27,NA,NA,NA,NA
06-02-2015 00:00,07-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,372.81,144.62,9.57,15.7,NA,2.09,NA,67.85,NA,NA,NA,NA
07-02-2015 00:00,08-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,204.55,133.79,9.26,16.24,NA,1.98,NA,89.99,NA,NA,NA,NA
08-02-2015 00:00,09-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,210.05,110.25,10.23,14.72,NA,1.75,NA,48.23,NA,NA,NA,NA
09-02-2015 00:00,10-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,130.43,92.46,14.45,12.19,NA,1.57,0,29.36,NA,NA,NA,NA
10-02-2015 00:00,11-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,223.98,106.69,16.88,10.65,NA,1.67,NA,24.72,NA,NA,NA,NA
11-02-2015 00:00,12-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,325.25,110.19,10.03,14.99,NA,1.75,NA,52.45,NA,NA,NA,NA
12-02-2015 00:00,13-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,403.34,117.06,9.92,15.14,NA,1.82,NA,54.34,NA,NA,NA,NA
13-02-2015 00:00,14-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,361.51,93.87,10.49,14.41,NA,1.58,NA,46.08,NA,NA,NA,NA
14-02-2015 00:00,15-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,427.53,149.5,10.05,15.06,NA,2.14,NA,60.58,NA,NA,NA,NA
15-02-2015 00:00,16-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,490.54,189.3,9.33,16.11,NA,2.54,NA,82.59,NA,NA,NA,NA
16-02-2015 00:00,17-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,293.36,122.63,9.79,15.34,NA,1.87,NA,56.98,NA,NA,NA,NA
17-02-2015 00:00,18-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,167.72,133.63,9.72,15.45,NA,1.98,NA,60.11,NA,NA,NA,NA
18-02-2015 00:00,19-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,246.47,159.31,9.53,15.76,NA,2.24,NA,68.71,NA,NA,NA,NA
19-02-2015 00:00,20-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,182.81,121.28,9.99,15.03,NA,1.86,NA,51.36,NA,NA,NA,NA
20-02-2015 00:00,21-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,159.62,107.43,10.43,14.4,NA,1.72,NA,42.33,NA,NA,NA,NA
21-02-2015 00:00,22-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,167.33,112.04,10.52,14.31,NA,1.77,NA,42.39,NA,NA,NA,NA
22-02-2015 00:00,23-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,112.36,79.2,11.01,13.63,NA,1.44,NA,33.44,NA,NA,NA,NA
23-02-2015 00:00,24-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,170.01,113.64,9.89,15.22,NA,1.78,NA,59.83,NA,NA,NA,NA
24-02-2015 00:00,25-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,234.15,151.95,9.72,15.46,NA,2.17,NA,61.2,NA,NA,NA,NA
25-02-2015 00:00,26-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,171.46,114.5,10.12,14.85,NA,1.79,NA,49.23,NA,NA,NA,NA
26-02-2015 00:00,27-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,169.65,113.43,10.72,14.06,NA,1.78,NA,40.76,NA,NA,NA,NA
27-02-2015 00:00,28-02-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,168.76,112.89,10.49,14.42,NA,1.77,NA,48.82,NA,NA,NA,NA
28-02-2015 00:00,01-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,175.82,117.11,9.96,15.14,NA,1.82,NA,59.67,NA,NA,NA,NA
01-03-2015 00:00,02-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,77.66,60.65,11.45,13.14,NA,1.25,NA,30.06,NA,NA,NA,NA
02-03-2015 00:00,03-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,74.74,56.66,24.81,7.1,NA,1.17,NA,23.33,NA,NA,NA,NA
03-03-2015 00:00,04-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,119.8,83.64,11.2,13.43,NA,1.48,NA,32.51,NA,NA,NA,NA
04-03-2015 00:00,05-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,144.12,98.17,10.66,14.13,NA,1.63,NA,40.47,NA,NA,NA,NA
05-03-2015 00:00,06-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,201.65,132.54,10.13,14.9,NA,1.97,NA,54.26,NA,NA,NA,NA
06-03-2015 00:00,07-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,134.36,92.34,10.34,14.58,NA,1.57,NA,49.07,NA,NA,NA,NA
07-03-2015 00:00,08-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,85.19,60.66,10.88,13.82,NA,1.25,NA,36.06,NA,NA,NA,NA
08-03-2015 00:00,09-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,79.73,59.71,10.68,14.09,NA,1.24,NA,39.03,NA,NA,NA,NA
09-03-2015 00:00,10-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,126.98,87.94,11.18,13.47,NA,1.53,NA,33.55,NA,NA,NA,NA
10-03-2015 00:00,11-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,152.47,103.16,10.6,14.18,NA,1.68,NA,40.07,NA,NA,NA,NA
11-03-2015 00:00,12-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,177.28,117.98,10.08,14.92,NA,1.83,NA,51.41,NA,NA,NA,NA
12-03-2015 00:00,13-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,176.51,117.52,9.77,15.39,NA,1.82,NA,60.38,NA,NA,NA,NA
13-03-2015 00:00,14-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,172.37,115.05,9.85,15.28,NA,1.8,NA,61.54,NA,NA,NA,NA
14-03-2015 00:00,15-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,110.72,78.22,10.77,13.99,NA,1.43,NA,38.76,NA,NA,NA,NA
15-03-2015 00:00,16-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,48.46,41.03,11.64,12.9,NA,1.06,NA,27.81,NA,NA,NA,NA
16-03-2015 00:00,17-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,82.81,61.55,10.95,13.75,NA,1.26,NA,35.74,NA,NA,NA,NA
17-03-2015 00:00,18-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,105.56,75.14,10.8,13.92,NA,1.4,NA,36.9,NA,NA,NA,NA
18-03-2015 00:00,19-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,102.5,73.31,10.73,14.01,NA,1.38,NA,37.59,NA,NA,NA,NA
19-03-2015 00:00,20-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,135.16,92.82,10.27,14.64,NA,1.57,NA,46.38,NA,NA,NA,NA
20-03-2015 00:00,21-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,163.19,109.56,10.16,14.82,NA,1.74,NA,50.05,NA,NA,NA,NA
21-03-2015 00:00,22-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,168.33,112.63,11.87,13.07,NA,1.77,NA,39.27,NA,NA,NA,NA
22-03-2015 00:00,23-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,124.5,86.45,12.43,12.53,NA,1.51,NA,29.32,NA,NA,NA,NA
23-03-2015 00:00,24-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,133.14,91.61,10.29,14.62,NA,1.56,NA,46.4,NA,NA,NA,NA
24-03-2015 00:00,25-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,178.77,118.87,9.73,15.49,NA,1.83,NA,67.48,NA,NA,NA,NA
25-03-2015 00:00,26-03-2015 00:00,CRRI,NA,NA,NA,NA,NA,NA,194.12,128.04,9.06,16.58,NA,1.93,NA,106.24,NA,NA,NA,NA
